Ano,Município,Sexo,Salário,SaldoMov
2014,314610,02,69807,66
2014,315180,01,-2541709,-436
2014,315180,02,36062,594
2014,315250,01,-1232773,-179
2014,315250,02,-451807,-114
2014,316720,01,-2902027,-755
2014,316720,02,-872287,196
2014,317010,01,-2296249,1321
2014,317010,02,-217181,725
2014,317020,01,-6302228,1352
2014,317020,02,-1031544,1934
2014,317070,01,-285600,652
2014,317070,02,-578908,149
2014,320060,01,137081,1917
2014,320060,02,-260666,384
2014,320120,01,-1769924,-463
2014,320120,02,-282000,165
2014,320130,01,-404964,983
2014,320130,02,-239358,732
2014,320320,01,-857092,28
2014,320320,02,-509555,109
2014,320430,01,19131,10
2014,320430,02,5492,10
2014,320500,01,-4303482,1199
2014,320500,02,-1169644,1170
2014,320520,01,-3606566,-291
2014,320520,02,-362126,1616
2014,320530,01,-9208837,-1523
2014,320530,02,-4016288,-562
2014,330010,01,-932368,463
2014,330010,02,-478347,174
2014,330040,01,-1313485,-363
2014,330040,02,-250568,-40
2014,330045,01,-409376,445
2014,330045,02,87959,363
2014,330070,01,209486,441
2014,330070,02,357559,472
2014,330100,01,-2128446,-29
2014,330100,02,-1229644,382
2014,330170,01,-1453661,2603
2014,330170,02,1301679,2950
2014,330200,01,-1511878,793
2014,330200,02,-180622,119
2014,330240,01,-18485109,578
2014,330240,02,-1227092,-743
2014,330270,01,325219,357
2014,330270,02,15742,84
2014,330330,01,-7828568,685
2014,330330,02,-982212,1158
2014,330340,01,-1180071,-20
2014,330340,02,-866833,104
2014,330350,01,308685,1205
2014,330350,02,140977,783
2014,330390,01,-837749,775
2014,330390,02,-1474870,25
2014,330415,01,38187,-13
2014,330415,02,186527,82
2014,330420,01,-2026495,-480
2014,330420,02,-125491,55
2014,330452,01,902963,1206
2014,330452,02,64009,318
2014,330455,01,-79551909,6792
2014,330455,02,-29828613,9900
2014,330490,01,-919817,622
2014,330490,02,591929,832
2014,330500,01,-1638370,-375
2014,330500,02,-52325,-8
2014,330510,01,-293356,440
2014,330510,02,-35970,879
2014,330580,01,-672842,333
2014,330580,02,211405,312
2014,330630,01,-4241393,-968
2014,330630,02,-421184,-66
2014,350160,01,-2456285,-21
2014,350160,02,-1365568,-367
2014,350280,01,-860528,539
2014,350280,02,-288441,64
2014,350320,01,-4132465,-807
2014,350320,02,78697,1744
2014,350330,01,-2010999,-212
2014,350330,02,-276780,89
2014,350410,01,-1746394,-429
2014,350410,02,-371275,72
2014,350570,01,-3869743,2552
2014,350570,02,-1981902,2273
2014,350600,01,-1356035,1164
2014,350600,02,-1194337,187
2014,350760,01,-1387269,-88
2014,350760,02,-404169,61
2014,350920,01,-3203567,-757
2014,350920,02,-518978,12
2014,350950,01,-22186585,-2543
2014,350950,02,-14009049,-551
2014,351060,01,-1114633,-276
2014,351060,02,-303055,67
2014,351300,01,-3657940,-472
2014,351300,02,-786690,564
2014,351350,01,-8200067,-1966
2014,351350,02,-543826,39
2014,351380,01,-11683613,-3607
2014,351380,02,-3986721,-1222
2014,351500,01,-2206099,-298
2014,351500,02,-261782,-21
2014,351620,01,-3025587,-1520
2014,351620,02,-1035753,-276
2014,351840,01,-342877,266
2014,351840,02,266538,140
2014,351870,01,-1881851,-214
2014,351870,02,-103037,161
2014,351880,01,-20802386,-1029
2014,351880,02,-23974,5015
2014,351907,01,-3167719,222
2014,351907,02,-794752,152
2014,352050,01,-4885105,-1043
2014,352050,02,-1246068,-91
2014,352250,01,-769378,556
2014,352250,02,872945,574
2014,352310,01,-3941176,-1752
2014,352310,02,-368788,156
2014,352340,01,-690472,424
2014,352340,02,-879049,-357
2014,352390,01,-3223529,-687
2014,352390,02,-1972849,-572
2014,352440,01,-559582,9
2014,352440,02,-39541,150
2014,352470,01,909557,1114
2014,352470,02,516276,750
2014,352590,01,-13554448,-633
2014,352590,02,-7996170,-1331
2014,352690,01,-5035014,-152
2014,352690,02,-2881095,-907
2014,352730,01,-1955238,-367
2014,352730,02,-1119255,-228
2014,352900,01,-1454046,455
2014,352900,02,-727920,865
2014,352940,01,-6525933,-1673
2014,352940,02,-1224481,-127
2014,353060,01,-3909563,-10
2014,353060,02,-939620,575
2014,353070,01,-1807530,69
2014,353070,02,-79047,182
2014,353080,01,-1760893,-452
2014,353080,02,-55475,79
2014,353440,01,-6839091,468
2014,353440,02,-215804,2277
2014,353650,01,-3828345,-589
2014,353650,02,-494907,96
2014,353800,01,-3007760,-847
2014,353800,02,-212340,21
2014,353870,01,-10640782,-2556
2014,353870,02,-1124764,485
2014,353980,01,-2279280,-262
2014,353980,02,-523352,371
2014,354100,01,-410751,93
2014,354100,02,-1010009,-236
2014,354140,01,-1761093,-6
2014,354140,02,-923262,-71
2014,354340,01,-7762777,-399
2014,354340,02,-1700891,1313
2014,354390,01,-2505790,-301
2014,354390,02,-1353453,-512
2014,354520,01,-1125973,49
2014,354520,02,-296820,274
2014,354580,01,-1879386,-399
2014,354580,02,516614,711
2014,354730,01,-3312690,-37
2014,354730,02,-680431,238
2014,354780,01,-9346754,-1441
2014,354780,02,-273680,1369
2014,354850,01,-6843570,-1727
2014,354850,02,-2461039,-692
2014,354870,01,-38210645,-6453
2014,354870,02,-6395881,-1175
2014,354880,01,-8442014,-1725
2014,354880,02,726648,2530
2014,354890,01,-1857328,-299
2014,354890,02,-672339,155
2014,354980,01,-2726799,906
2014,354980,02,25488,1741
2014,354990,01,-12253933,-3103
2014,354990,02,-1714363,105
2014,355030,01,-198045106,3687
2014,355030,02,-74636370,23368
2014,355070,01,561858,400
2014,355070,02,-203550,-178
2014,355100,01,-2104115,-573
2014,355100,02,-180793,95
2014,355170,01,-7612619,-2099
2014,355170,02,-698061,-116
2014,355220,01,-15714570,-2656
2014,355220,02,92766,2511
2014,355240,01,-6340987,-333
2014,355240,02,-793570,146
2014,355250,01,-1650915,294
2014,355250,02,-85024,403
2014,355280,01,-4066194,-415
2014,355280,02,61435,1021
2014,355410,01,-10076931,-2544
2014,355410,02,-40291,530
2014,355620,01,-3853215,-638
2014,355620,02,-330720,455
2014,355670,01,-2043576,279
2014,355670,02,-653269,282
2014,410180,01,-1489995,-209
2014,410180,02,752199,499
2014,410480,01,-1227296,2001
2014,410480,02,-430678,2139
2014,410690,01,-34832626,5106
2014,410690,02,-21045566,-25
2014,410830,01,-3027044,129
2014,410830,02,-965989,244
2014,410940,01,-1023201,-89
2014,410940,02,98859,520
2014,411370,01,-5674980,-906
2014,411370,02,-1064598,1475
2014,411520,01,-3837067,1007
2014,411520,02,-1384744,854
2014,411820,01,-2080455,-331
2014,411820,02,-553204,-102
2014,411915,01,-2349881,-387
2014,411915,02,-41401,812
2014,411990,01,-1057238,752
2014,411990,02,1354334,1443
2014,412550,01,-14174604,-4574
2014,412550,02,-2412941,-191
2014,412770,01,-325584,624
2014,412770,02,-235636,395
2014,420240,01,-6441046,398
2014,420240,02,-7198597,83
2014,420290,01,-1163722,719
2014,420290,02,-1200833,88
2014,420420,01,-394949,1710
2014,420420,02,40921,1140
2014,420460,01,-2384391,-100
2014,420460,02,39615,1042
2014,420540,01,-10130149,1604
2014,420540,02,-3566608,1891
2014,420820,01,1549730,3555
2014,420820,02,-1161714,777
2014,420890,01,-4546250,-59
2014,420890,02,-2519409,319
2014,420910,01,-11403790,1402
2014,420910,02,-2353309,3240
2014,420930,01,-1064365,220
2014,420930,02,44985,697
2014,421660,01,-1388133,1795
2014,421660,02,484328,1948
2014,430210,01,-1763663,163
2014,430210,02,-561015,528
2014,430310,01,-1745026,67
2014,430310,02,-596650,177
2014,430460,01,-12939574,-4248
2014,430460,02,214139,463
2014,430510,01,-16457513,-3370
2014,430510,02,-5965923,-310
2014,430920,01,-3973183,-1141
2014,430920,02,-702712,-245
2014,430930,01,2884662,2289
2014,430930,02,316257,399
2014,431340,01,-4158763,-1131
2014,431340,02,-1589783,-34
2014,431410,01,-1569465,401
2014,431410,02,-840964,205
2014,431440,01,-546832,313
2014,431440,02,95204,428
2014,431490,01,-24399503,1650
2014,431490,02,-7164931,3860
2014,431560,01,-2211519,141
2014,431560,02,-282632,760
2014,431680,01,-1930884,573
2014,431680,02,-545142,557
2014,431690,01,-1829722,-252
2014,431690,02,-801024,424
2014,431870,01,-1689102,50
2014,431870,02,-993586,130
2014,432200,01,-1956385,-649
2014,432200,02,-132224,71
2014,500270,01,-6055262,-294
2014,500270,02,-984089,891
2014,500370,01,-94099,507
2014,500370,02,1095976,656
2014,500830,01,-17917061,-7312
2014,500830,02,-989690,-307
2014,510340,01,-4500853,-414
2014,510340,02,-3017281,-233
2014,510760,01,-3680370,157
2014,510760,02,-506774,446
2014,510840,01,-4576354,-1955
2014,510840,02,-1078765,-327
2014,520110,01,-5465014,-287
2014,520110,02,371769,1343
2014,520140,01,-8372159,-2958
2014,520140,02,-1340549,-51
2014,520510,01,-921918,7
2014,520510,02,76732,234
2014,520870,01,-22438740,-1079
2014,520870,02,-5613554,2669
2014,521880,01,-2395554,-130
2014,521880,02,-120561,460
2014,530010,01,-27491165,-6075
2014,530010,02,-1021022,7668
2015,110020,01,-22949924,-9958
2015,110020,02,-4219641,-2164
2015,120040,01,-3840066,-2413
2015,120040,02,-848694,-18
2015,130260,01,-51555004,-23939
2015,130260,02,-25814747,-15422
2015,140010,01,-1809841,-988
2015,140010,02,-475743,-74
2015,150080,01,-4200541,-2082
2015,150080,02,-488770,89
2015,150140,01,-17995668,-9431
2015,150140,02,-6854668,-2366
2015,150420,01,-4091429,-1644
2015,150420,02,-1682131,-1005
2015,150553,01,-7372000,-2598
2015,150553,02,-2186206,-1004
2015,150810,01,-375052,-223
2015,150810,02,-203875,-128
2015,160030,01,-4049692,-2555
2015,160030,02,-1949541,-1149
2015,172100,01,-4476921,-2050
2015,172100,02,-747861,-67
2015,210530,01,-3647412,-1453
2015,210530,02,-3310997,-2578
2015,211130,01,-21867387,-8523
2015,211130,02,-7390948,-2775
2015,221100,01,-11560467,-6002
2015,221100,02,-26077,2192
2015,230370,01,-3488164,-599
2015,230370,02,-475294,-141
2015,230440,01,-37116885,-14363
2015,230440,02,-16622530,-8224
2015,230765,01,-4148591,-1800
2015,230765,02,-1468059,-778
2015,240800,01,-4819232,-1682
2015,240800,02,-631112,-146
2015,240810,01,-12272062,-6454
2015,240810,02,-4496260,-1854
2015,250400,01,-3637963,-2711
2015,250400,02,-1327381,-1020
2015,250750,01,-12464597,-6659
2015,250750,02,-3190323,-1547
2015,260290,01,-6813136,-1950
2015,260290,02,-1686290,-982
2015,260410,01,-5061866,-2721
2015,260410,02,-2102503,-945
2015,260720,01,-45210465,-15114
2015,260720,02,-4022795,-1592
2015,260790,01,-8982288,-4698
2015,260790,02,-2975557,-1783
2015,260960,01,-6710872,-4616
2015,260960,02,-3396741,-2455
2015,261110,01,-2344978,-1305
2015,261110,02,-96874,497
2015,261160,01,-44080176,-23292
2015,261160,02,-23557340,-13933
2015,270430,01,-8883710,-3680
2015,270430,02,-1478762,472
2015,280030,01,-6949005,-3099
2015,280030,02,-3175189,-1730
2015,290570,01,-9573596,-2860
2015,290570,02,-2138199,-729
2015,291080,01,-7648054,-4315
2015,291080,02,-3385452,-2280
2015,291920,01,-8858395,-4947
2015,291920,02,-4781879,-3309
2015,292740,01,-58935737,-23605
2015,292740,02,-23812069,-10680
2015,292920,01,-2451705,-63
2015,292920,02,-117888,44
2015,293070,01,-4063784,-1331
2015,293070,02,-678204,-275
2015,293330,01,-2897622,-1824
2015,293330,02,-683451,-297
2015,310400,01,-1665451,5
2015,310400,02,-139725,180
2015,310620,01,-130551145,-47310
2015,310620,02,-53373982,-20755
2015,310670,01,-45519211,-7491
2015,310670,02,-7021623,-2663
2015,311860,01,-23079220,-7627
2015,311860,02,-7570078,-4498
2015,312230,01,-2610332,-685
2015,312230,02,-1822734,-825
2015,312510,01,-1242292,-344
2015,312510,02,-896337,-752
2015,312770,01,-3650121,-2381
2015,312770,02,-1035096,-411
2015,313130,01,-12887160,-5450
2015,313130,02,-2538135,-1495
2015,313170,01,-11849689,-5730
2015,313170,02,-2230719,-1482
2015,313670,01,-5158057,-2230
2015,313670,02,-2098217,-1490
2015,314330,01,-3782962,-2075
2015,314330,02,-908922,-282
2015,314480,01,-8252593,-2002
2015,314480,02,-2997600,-362
2015,314610,01,-2512232,-716
2015,314610,02,-824539,-347
2015,315180,01,-3068161,-820
2015,315180,02,-870646,-220
2015,315250,01,-3897754,-1588
2015,315250,02,-1415319,-926
2015,316720,01,-8673302,-2974
2015,316720,02,-2682147,-1338
2015,317010,01,-8421514,-3339
