Ano,Município,Grau Instrução,Salário,SaldoMov
2016,320530,05,-2256846,-1569
2016,320530,06,-1077159,-581
2016,320530,07,-7085505,-2873
2016,320530,08,-1554263,-252
2016,320530,09,-10567660,-1183
2016,330010,01,-21264,-16
2016,330010,02,-603779,-279
2016,330010,03,-860872,-398
2016,330010,04,-1928395,-832
2016,330010,05,-1696457,-698
2016,330010,06,-1225107,-614
2016,330010,07,-4823350,-1549
2016,330010,08,-258212,-60
2016,330010,09,-1446360,-164
2016,330040,01,-7384,-7
2016,330040,02,-105577,-71
2016,330040,03,-152600,-105
2016,330040,04,-311911,-227
2016,330040,05,-553433,-399
2016,330040,06,-812989,-567
2016,330040,07,-853846,-325
2016,330040,08,-7333,5
2016,330040,09,-96867,10
2016,330045,01,-11036,-8
2016,330045,02,-125659,-72
2016,330045,03,-234688,-184
2016,330045,04,8197,15
2016,330045,05,-654701,-410
2016,330045,06,-274096,-161
2016,330045,07,-650073,-70
2016,330045,08,-130308,-62
2016,330045,09,-381951,-60
2016,330070,01,-15204,-17
2016,330070,02,-120358,-103
2016,330070,03,-106960,-89
2016,330070,04,-254242,-199
2016,330070,05,-438017,-430
2016,330070,06,-37918,-20
2016,330070,07,-93559,97
2016,330070,08,-54424,20
2016,330070,09,-299596,30
2016,330100,01,-20130,42
2016,330100,02,-471720,82
2016,330100,03,-500882,-270
2016,330100,04,-679980,-410
2016,330100,05,-1990388,-1340
2016,330100,06,-716074,-670
2016,330100,07,-5206655,-2438
2016,330100,08,-305036,-64
2016,330100,09,-2569029,-464
2016,330170,01,-21136,-20
2016,330170,02,-628995,-411
2016,330170,03,-899855,-599
2016,330170,04,-1979406,-1413
2016,330170,05,-4081724,-2510
2016,330170,06,-1945236,-1173
2016,330170,07,-11185511,-4847
2016,330170,08,-2597073,-843
2016,330170,09,-13017944,-2261
2016,330200,01,-32852,-18
2016,330200,02,-155732,-98
2016,330200,03,-107559,-63
2016,330200,04,-213082,-138
2016,330200,05,-593168,-370
2016,330200,06,95195,-115
2016,330200,07,-1542436,-725
2016,330200,08,-354416,-48
2016,330200,09,-1324052,-122
2016,330240,01,224,2
2016,330240,02,-246489,-143
2016,330240,03,-355714,-196
2016,330240,04,-1002378,-454
2016,330240,05,-3102302,-1398
2016,330240,06,-1348553,-552
2016,330240,07,-30590095,-6911
2016,330240,08,-2351007,-422
2016,330240,09,-18885520,-2220
2016,330270,01,-1523,-2
2016,330270,02,21109,13
2016,330270,03,37793,30
2016,330270,04,-43342,-28
2016,330270,05,-257706,-182
2016,330270,06,-123923,-111
2016,330270,07,-225322,-78
2016,330270,08,-4010,13
2016,330270,09,-103704,-28
2016,330330,01,-40086,-27
2016,330330,02,-831933,-298
2016,330330,03,-1237416,-679
2016,330330,04,-1202939,-607
2016,330330,05,-3455758,-1760
2016,330330,06,-2383878,-1318
2016,330330,07,-14686455,-5615
2016,330330,08,-1532095,-583
2016,330330,09,-9525330,-1113
2016,330340,01,-5426,-5
2016,330340,02,-272382,-246
2016,330340,03,-145787,-100
2016,330340,04,-347568,-207
2016,330340,05,-355105,-512
2016,330340,06,-164666,-33
2016,330340,07,-476185,-41
2016,330340,08,-8097,44
2016,330340,09,-664400,-167
2016,330350,01,-23415,-14
2016,330350,02,-281618,-177
2016,330350,03,-356449,-213
2016,330350,04,-428542,-442
2016,330350,05,-1381625,-995
2016,330350,06,-681355,-387
2016,330350,07,-1534342,-270
2016,330350,08,-193069,-37
2016,330350,09,-722808,-66
2016,330390,01,-8502,-6
2016,330390,02,-216026,-152
2016,330390,03,-426641,-274
2016,330390,04,-606720,-379
2016,330390,05,-852999,-548
2016,330390,06,-383411,-269
2016,330390,07,-762630,-94
2016,330390,08,-367048,-44
2016,330390,09,-1220119,-121
2016,330415,01,-3156,-3
2016,330415,02,-6077,-5
2016,330415,03,-585,-1
2016,330415,04,-11819,-5
2016,330415,05,-8951,-9
2016,330415,06,-5163,-4
2016,330415,07,-93214,-59
2016,330415,08,1405,2
2016,330415,09,-84714,-20
2016,330420,01,-6885,-6
2016,330420,02,-116247,-78
2016,330420,03,-48021,-22
2016,330420,04,-96468,-68
2016,330420,05,-499226,-351
2016,330420,06,-202229,-144
2016,330420,07,-1052207,-383
2016,330420,08,-246397,-51
2016,330420,09,-2924402,-339
2016,330452,01,-11169,-10
2016,330452,02,-166311,-128
2016,330452,03,-129552,-91
2016,330452,04,-356902,-243
2016,330452,05,-658785,-406
2016,330452,06,-285381,-173
2016,330452,07,-6278694,-935
2016,330452,08,-98068,-8
2016,330452,09,-1684795,-91
2016,330455,01,-497326,-279
2016,330455,02,-15438050,-8514
2016,330455,03,-18241547,-9924
2016,330455,04,-28372750,-16840
2016,330455,05,-48187735,-27903
2016,330455,06,-24186560,-15048
2016,330455,07,-97975450,-35143
2016,330455,08,-21637342,-4309
2016,330455,09,-239066668,-24520
2016,330490,01,-18615,-17
2016,330490,02,-133943,-115
2016,330490,03,-258530,-178
2016,330490,04,-811481,-612
2016,330490,05,-2236361,-1384
2016,330490,06,-935649,-592
2016,330490,07,-3754894,-1878
2016,330490,08,-309826,-33
2016,330490,09,-2186526,-266
2016,330500,01,-6068,-5
2016,330500,02,-199272,-128
2016,330500,03,-127615,-80
2016,330500,04,-548455,-330
2016,330500,05,-579671,-322
2016,330500,06,-194174,-104
2016,330500,07,-905482,-352
2016,330500,08,-90288,-12
2016,330500,09,-1076199,-103
2016,330510,01,-21535,-22
2016,330510,02,-311583,-262
2016,330510,03,-286389,-196
2016,330510,04,-526679,-372
2016,330510,05,-1597459,-1281
2016,330510,06,-741934,-619
2016,330510,07,-2720494,-1581
2016,330510,08,-306157,-130
2016,330510,09,-1251850,-276
2016,330580,01,-8089,-6
2016,330580,02,-140713,-90
2016,330580,03,-31561,3
2016,330580,04,-257353,-128
2016,330580,05,-18768,-109
2016,330580,06,-225963,-133
2016,330580,07,-1791514,-985
2016,330580,08,-258182,-124
2016,330580,09,-401112,-100
2016,330630,01,-7925,-8
2016,330630,02,-101547,-73
2016,330630,03,-110108,-86
2016,330630,04,-566864,-447
2016,330630,05,-1360218,-829
2016,330630,06,-843626,-492
2016,330630,07,-3435631,-1323
2016,330630,08,-201459,-61
2016,330630,09,-2808811,-380
2016,350160,01,-15510,-13
2016,350160,02,-148199,-96
2016,350160,03,-293992,-187
2016,350160,04,-551455,-359
2016,350160,05,-1222229,-732
2016,350160,06,-728738,-481
2016,350160,07,-3344487,-1189
2016,350160,08,-505706,-152
2016,350160,09,-3262472,-509
2016,350280,01,-29691,-22
2016,350280,02,-264711,-133
2016,350280,03,-172803,-108
2016,350280,04,-483142,-287
2016,350280,05,-423653,-98
2016,350280,06,-613518,-348
2016,350280,07,-1441929,-396
2016,350280,08,-63351,35
2016,350280,09,-844670,-16
2016,350320,01,-24827,-22
2016,350320,02,-119290,-77
2016,350320,03,-340294,-210
2016,350320,04,-623819,-405
2016,350320,05,-1569141,-997
2016,350320,06,-476674,-314
2016,350320,07,-1160,805
2016,350320,08,-198654,-45
2016,350320,09,-899685,211
2016,350330,01,-4476,0
2016,350330,02,-169190,-81
2016,350330,03,-434926,-231
2016,350330,04,-301064,-136
2016,350330,05,-756955,-385
2016,350330,06,-233283,-73
2016,350330,07,-1167244,-209
2016,350330,08,-72731,6
2016,350330,09,-929425,-88
2016,350410,01,-7476,-4
2016,350410,02,-110492,-87
2016,350410,03,-233320,-175
2016,350410,04,-218285,-108
2016,350410,05,-586431,-270
2016,350410,06,-246123,-88
2016,350410,07,-49360,653
2016,350410,08,-173112,-10
2016,350410,09,-1045895,-9
2016,350570,01,-72744,-49
2016,350570,02,-475764,-323
2016,350570,03,-1596900,-1218
2016,350570,04,-2552478,-1225
2016,350570,05,-3779410,-1782
2016,350570,06,-2767972,-1541
2016,350570,07,-13213758,-2598
2016,350570,08,-2689717,1
2016,350570,09,-30742495,-1595
2016,350600,01,15584,14
2016,350600,02,42820,53
2016,350600,03,-145187,-82
2016,350600,04,-448565,-295
2016,350600,05,-590156,-156
2016,350600,06,-1491347,-1049
2016,350600,07,-4778767,-1739
2016,350600,08,-397129,-19
2016,350600,09,-3438422,-233
2016,350760,01,-1878,-1
2016,350760,02,-34303,-23
2016,350760,03,-95224,-58
2016,350760,04,-182937,-100
2016,350760,05,-314946,-128
2016,350760,06,-98940,-8
2016,350760,07,438079,1074
2016,350760,08,-96326,46
2016,350760,09,-684269,76
2016,350920,01,11285,7
2016,350920,02,-335046,-298
2016,350920,03,-184189,-142
2016,350920,04,-215740,-130
2016,350920,05,-732582,-463
2016,350920,06,-290135,-162
2016,350920,07,-3695351,-1620
2016,350920,08,-399859,-82
2016,350920,09,-1527061,-174
2016,350950,01,-13859,12
2016,350950,02,-1146285,-790
2016,350950,03,-1027572,-520
2016,350950,04,-2724305,-1598
2016,350950,05,-6233015,-3300
2016,350950,06,-5104153,-2911
2016,350950,07,-17976251,-3970
2016,350950,08,-2572209,-391
2016,350950,09,-19189569,-1369
2016,351060,01,1417,3
2016,351060,02,-34138,-11
2016,351060,03,-381821,-237
2016,351060,04,-420342,-249
2016,351060,05,-1073729,-693
2016,351060,06,-406035,-230
2016,351060,07,-206084,522
2016,351060,08,-110254,-4
2016,351060,09,-1209406,-252
2016,351300,01,-18749,-11
2016,351300,02,-320855,-185
2016,351300,03,-385463,-209
2016,351300,04,-687363,-382
2016,351300,05,-1172785,-541
2016,351300,06,-1039292,-631
2016,351300,07,-5533333,-2133
2016,351300,08,-662894,-131
2016,351300,09,-4142060,-313
2016,351350,01,-11761,-7
2016,351350,02,-256053,-133
2016,351350,03,-289503,-111
2016,351350,04,-1079555,-573
2016,351350,05,-1551696,-800
2016,351350,06,-840007,-502
2016,351350,07,-9911887,-3892
2016,351350,08,-612680,-122
2016,351350,09,-3403204,-459
2016,351380,01,-14481,-12
2016,351380,02,-326267,-158
2016,351380,03,-392743,-220
2016,351380,04,-911931,-395
2016,351380,05,-1725710,-835
2016,351380,06,-1334875,-685
2016,351380,07,-7582809,-2433
2016,351380,08,-986894,-171
2016,351380,09,-4600095,-268
2016,351500,01,-8559,-5
2016,351500,02,-82891,-34
2016,351500,03,-90657,-39
2016,351500,04,-359833,-187
2016,351500,05,-578030,-315
2016,351500,06,-316216,-151
2016,351500,07,-99542,742
2016,351500,08,-160967,14
2016,351500,09,-663467,33
2016,351620,01,-10443,-11
2016,351620,02,-125775,-48
2016,351620,03,-350668,-181
2016,351620,04,-435979,-141
2016,351620,05,-1263831,-746
2016,351620,06,-730744,-337
2016,351620,07,-786565,470
2016,351620,08,-54362,152
2016,351620,09,-1153507,182
2016,351840,01,-3998,-4
2016,351840,02,-12475,-2
2016,351840,03,-20692,-8
2016,351840,04,-82373,-46
2016,351840,05,190950,296
2016,351840,06,-92080,-29
2016,351840,07,-1520654,-656
2016,351840,08,-118367,5
2016,351840,09,-1078023,-107
2016,351870,01,-10393,-5
2016,351870,02,-73571,-41
2016,351870,03,-122786,-66
2016,351870,04,-314282,-172
2016,351870,05,-707002,-443
2016,351870,06,-449854,-327
2016,351870,07,-2473818,-904
2016,351870,08,-191120,-55
2016,351870,09,-1291380,-194
2016,351880,01,-43171,-22
2016,351880,02,-750235,-342
2016,351880,03,-1554816,-760
2016,351880,04,-2422929,-978
2016,351880,05,-4914552,-2279
2016,351880,06,-3467107,-1806
2016,351880,07,-21706974,-4481
2016,351880,08,-3185589,-467
2016,351880,09,-12229053,-1021
2016,351907,01,-18747,-12
2016,351907,02,-12190,8
2016,351907,03,-108347,-46
2016,351907,04,-81794,7
2016,351907,05,-476114,-93
2016,351907,06,-486306,-140
2016,351907,07,-5572569,-805
2016,351907,08,-704359,-90
2016,351907,09,-2438737,29
2016,352050,01,8032,10
2016,352050,02,-200604,-99
2016,352050,03,-207745,-99
2016,352050,04,-384199,-174
2016,352050,05,-842902,-279
2016,352050,06,-690564,-301
2016,352050,07,-4579610,-847
2016,352050,08,-516680,-66
2016,352050,09,-3406679,17
2016,352250,01,-9902,-6
2016,352250,02,-33556,-21
2016,352250,03,-107535,-61
2016,352250,04,-212732,-117
2016,352250,05,-765982,-519
2016,352250,06,-480669,-321
2016,352250,07,-3965511,-2264
2016,352250,08,-656708,-102
2016,352250,09,-1247851,-37
2016,352310,01,3000,1
2016,352310,02,-91974,-67
2016,352310,03,698,0
2016,352310,04,-722037,-479
2016,352310,05,-355500,-277
2016,352310,06,-639283,-366
2016,352310,07,-1618696,-592
2016,352310,08,-142639,-22
2016,352310,09,-29166,70
2016,352340,01,-10340,-9
2016,352340,02,-168434,-66
2016,352340,03,-250208,-139
2016,352340,04,-872439,-475
2016,352340,05,-1179008,-627
2016,352340,06,-520377,-266
2016,352340,07,-1970061,-590
2016,352340,08,-305681,-32
2016,352340,09,-1136311,-129
2016,352390,01,602,2
2016,352390,02,-96398,-49
2016,352390,03,-172097,-102
2016,352390,04,-325276,-188
2016,352390,05,-640274,-317
2016,352390,06,-430522,-141
2016,352390,07,-1497985,303
2016,352390,08,-439966,-100
2016,352390,09,-3109561,-248
2016,352440,01,-12375,-8
2016,352440,02,-77628,-29
2016,352440,03,-137305,-81
2016,352440,04,478274,530
2016,352440,05,-367841,-120
2016,352440,06,-321248,-169
2016,352440,07,-1630531,-512
2016,352440,08,-249415,-24
2016,352440,09,-1479200,-26
2016,352470,01,-6564,-4
2016,352470,02,-151498,-27
2016,352470,03,-122120,-56
2016,352470,04,-282834,-133
2016,352470,05,-633329,-391
2016,352470,06,-301385,-165
2016,352470,07,-1332740,-154
2016,352470,08,-169881,9
2016,352470,09,-489106,317
2016,352590,01,-17631,-6
2016,352590,02,-499354,-254
2016,352590,03,-572692,-381
2016,352590,04,-1777093,-960
2016,352590,05,-3855230,-1851
2016,352590,06,-1957054,-1025
2016,352590,07,-8941938,-1031
2016,352590,08,-1749203,-188
2016,352590,09,-9955010,-380
2016,352690,01,-34529,-25
2016,352690,02,-157697,-84
2016,352690,03,-350019,-186
2016,352690,04,-535045,-281
2016,352690,05,-1316058,-596
2016,352690,06,-965983,-511
2016,352690,07,-2484645,-21
2016,352690,08,-503176,-78
2016,352690,09,-2114320,-280
2016,352730,01,-8827,-8
2016,352730,02,-53270,-33
2016,352730,03,-112019,-63
2016,352730,04,-140526,-87
2016,352730,05,-400921,-106
2016,352730,06,-110535,-33
2016,352730,07,-4463293,-540
2016,352730,08,-223429,-36
2016,352730,09,-1257969,-130
2016,352900,01,57213,48
2016,352900,02,-54052,-22
2016,352900,03,-80759,-46
2016,352900,04,-205710,-75
2016,352900,05,-450443,-218
2016,352900,06,-324006,-81
2016,352900,07,-831190,660
2016,352900,08,-207380,15
2016,352900,09,-1481138,100
2016,352940,01,6522,5
2016,352940,02,-69796,-11
2016,352940,03,-352336,-172
2016,352940,04,-508430,-201
2016,352940,05,-853368,-255
2016,352940,06,-733764,-149
2016,352940,07,-3475516,-139
2016,352940,08,-403508,-21
2016,352940,09,-1957862,-86
2016,353060,01,9651,2
2016,353060,02,1588,37
2016,353060,03,-329254,-230
2016,353060,04,-478968,-304
2016,353060,05,-632431,-339
2016,353060,06,-979046,-746
2016,353060,07,-4571424,-1432
2016,353060,08,-744080,-152
2016,353060,09,-2366569,-254
2016,353070,01,-27442,-26
2016,353070,02,-84311,-88
2016,353070,03,-1377637,-1218
2016,353070,04,-336354,-196
2016,353070,05,-402118,-225
2016,353070,06,-216645,-188
2016,353070,07,-1918539,-669
2016,353070,08,-48646,13
2016,353070,09,-1523396,-259
2016,353080,01,-2035,2
2016,353080,02,-34651,-12
2016,353080,03,-98359,-50
2016,353080,04,-256317,-168
2016,353080,05,-382783,-163
2016,353080,06,-345485,-184
2016,353080,07,-1348962,-258
2016,353080,08,-85241,5
2016,353080,09,-392364,-22
2016,353440,01,-2545,7
2016,353440,02,-477128,-247
2016,353440,03,-658452,-358
2016,353440,04,-1703032,-933
2016,353440,05,-2479156,-1291
2016,353440,06,-2256737,-1386
2016,353440,07,-10001342,-3445
2016,353440,08,-1202004,-122
2016,353440,09,-9030713,-377
2016,353650,01,-6762,-3
2016,353650,02,-98249,-23
2016,353650,03,-135906,-87
2016,353650,04,-243161,-102
2016,353650,05,-908968,-449
2016,353650,06,-238683,-51
2016,353650,07,-2351992,-111
2016,353650,08,-121782,25
2016,353650,09,-1246110,38
2016,353800,01,-9325,-5
2016,353800,02,-36914,-11
2016,353800,03,-49380,-24
2016,353800,04,-236359,-126
2016,353800,05,-260478,-67
2016,353800,06,-245562,-128
2016,353800,07,-3001202,-768
2016,353800,08,-215738,-47
2016,353800,09,-2338153,-151
2016,353870,01,-223645,-83
2016,353870,02,-671723,-290
2016,353870,03,-496628,-20
2016,353870,04,-1242044,-550
2016,353870,05,-2531054,-1311
2016,353870,06,-793827,-372
2016,353870,07,-4914564,-769
2016,353870,08,-522975,-24
2016,353870,09,-3583811,-45
2016,353980,01,-10841,-9
2016,353980,02,-14494,11
2016,353980,03,-62175,-44
2016,353980,04,-244468,-213
2016,353980,05,-423632,-290
2016,353980,06,-437697,-462
2016,353980,07,-935569,334
2016,353980,08,-79395,19
2016,353980,09,-1349238,-181
2016,354100,01,-13905,-11
2016,354100,02,104649,72
2016,354100,03,-87369,-50
2016,354100,04,-148816,-85
2016,354100,05,-446834,-276
2016,354100,06,-223296,-95
2016,354100,07,-313774,122
2016,354100,08,62646,99
2016,354100,09,-965831,-252
2016,354140,01,-1819,1
2016,354140,02,-60387,-46
2016,354140,03,-106769,-64
2016,354140,04,-371353,-239
2016,354140,05,-204520,-55
2016,354140,06,-352350,-221
2016,354140,07,-2090764,-672
2016,354140,08,-86095,6
2016,354140,09,-1365431,-59
2016,354340,01,-61475,-44
2016,354340,02,-349481,-271
2016,354340,03,-580530,-387
2016,354340,04,-1196843,-684
2016,354340,05,-2003860,-953
2016,354340,06,-1669226,-906
2016,354340,07,-4722605,-271
2016,354340,08,-977383,-70
2016,354340,09,-5532888,-64
2016,354390,01,-8170,-4
2016,354390,02,-153317,-112
2016,354390,03,-159511,-95
2016,354390,04,-334004,-184
2016,354390,05,-753632,-205
2016,354390,06,-378937,-140
2016,354390,07,-1732975,-288
2016,354390,08,-216667,-50
2016,354390,09,-1227344,-116
2016,354520,01,-6330,-6
2016,354520,02,-41271,-20
2016,354520,03,-29934,-13
2016,354520,04,-93283,-53
2016,354520,05,-298496,-88
2016,354520,06,-429791,-242
2016,354520,07,-1113177,-230
2016,354520,08,-163473,-47
2016,354520,09,-844085,-90
2016,354580,01,-11830,-1
2016,354580,02,-541726,-195
2016,354580,03,-386264,-182
2016,354580,04,-462023,-236
2016,354580,05,-460485,37
2016,354580,06,-374344,-69
2016,354580,07,-1612483,-145
2016,354580,08,-166345,-30
2016,354580,09,-1193473,-164
2016,354730,01,-1974,2
2016,354730,02,-151366,-69
2016,354730,03,-210154,-115
2016,354730,04,-535943,-252
2016,354730,05,-949265,-355
2016,354730,06,-1676443,-735
2016,354730,07,-4444328,-1094
2016,354730,08,-674355,-138
2016,354730,09,-3256269,-389
2016,354780,01,-19474,-17
2016,354780,02,-1025763,-543
2016,354780,03,-966904,-483
2016,354780,04,-1229659,-594
2016,354780,05,-3009063,-1675
2016,354780,06,-1462867,-1020
2016,354780,07,-6475960,-917
2016,354780,08,-1167835,-185
2016,354780,09,-5277900,-412
2016,354850,01,-16405,-11
2016,354850,02,-563181,-280
2016,354850,03,-499606,-255
2016,354850,04,-1093888,-555
2016,354850,05,-2026143,-1178
2016,354850,06,-1336334,-974
2016,354850,07,-8410435,-4066
2016,354850,08,-997741,-70
2016,354850,09,-5771545,-886
2016,354870,01,-32404,-11
2016,354870,02,-756864,-404
2016,354870,03,-1476498,-513
2016,354870,04,-2318764,-864
2016,354870,05,-6588753,-2097
2016,354870,06,-4670586,-1955
2016,354870,07,-28737086,-6354
2016,354870,08,-5008928,-983
2016,354870,09,-21836357,-2208
2016,354880,01,89656,29
2016,354880,02,-203779,-126
2016,354880,03,-685407,-414
2016,354880,04,-805550,-477
2016,354880,05,-671018,31
2016,354880,06,-835491,-426
2016,354880,07,-4380675,-957
2016,354880,08,-983515,-159
2016,354880,09,-5345182,-256
2016,354890,01,-201325,-188
2016,354890,02,-312571,-217
2016,354890,03,-285156,-113
2016,354890,04,-504043,-293
2016,354890,05,-2181796,-1129
2016,354890,06,-395076,-197
2016,354890,07,-3377540,-354
2016,354890,08,-148568,41
2016,354890,09,-2157824,-31
2016,354980,01,-14510,-12
2016,354980,02,-654448,-252
2016,354980,03,-841169,-360
2016,354980,04,-1630934,-641
2016,354980,05,-2454544,-1027
2016,354980,06,-1884758,-736
2016,354980,07,-6702232,-1622
2016,354980,08,-787849,-82
2016,354980,09,-2073991,93
2016,354990,01,-31694,-31
2016,354990,02,-317410,-197
2016,354990,03,-396538,-191
2016,354990,04,-1376252,-881
2016,354990,05,-3076606,-1640
2016,354990,06,-1525092,-895
2016,354990,07,-14300068,-4238
2016,354990,08,-1407388,-186
2016,354990,09,-15373673,-964
2016,355030,01,-681230,-379
2016,355030,02,-12096985,-6244
2016,355030,03,-17936742,-8455
2016,355030,04,-29880786,-15398
2016,355030,05,-56341649,-29313
2016,355030,06,-37796847,-19770
2016,355030,07,-188589687,-34840
2016,355030,08,-44696209,-5254
2016,355030,09,-362007503,-15440
2016,355070,01,-1189,-1
2016,355070,02,211408,111
2016,355070,03,-35722,-25
2016,355070,04,-136028,-59
2016,355070,05,-103768,-66
2016,355070,06,-99547,-81
2016,355070,07,97916,193
2016,355070,08,2663,22
2016,355070,09,-303719,-75
2016,355100,01,-9041,-5
2016,355100,02,-220453,-109
2016,355100,03,-100648,-63
2016,355100,04,-486656,-331
2016,355100,05,-373815,-227
2016,355100,06,-397885,-285
2016,355100,07,-1431914,-700
2016,355100,08,-68466,-35
2016,355100,09,-291563,-98
2016,355170,01,-7789,-7
2016,355170,02,-199774,-86
