Ano,Município,Faixa Empr Início Jan,Salário,SaldoMov
2009,292740,04,-1685497,155
2009,292740,05,-905653,656
2009,292740,06,-1226603,2413
2009,292740,07,307516,3455
2009,292740,08,-2107328,1242
2009,292740,09,-3629221,3463
2009,292920,01,1608049,1532
2009,292920,02,-8570,-2
2009,292920,03,-9216,-18
2009,292920,04,221094,32
2009,292920,05,86560,41
2009,292920,06,-324909,-370
2009,292920,07,-1295609,656
2009,292920,09,-73940,-18
2009,293070,01,643245,1000
2009,293070,02,7387,7
2009,293070,03,-3507,90
2009,293070,04,-431821,-117
2009,293070,05,-163160,57
2009,293070,06,-409871,8
2009,293070,07,-533254,-647
2009,293070,08,-589912,58
2009,293330,01,1054554,2281
2009,293330,02,-342311,-255
2009,293330,03,-309135,-216
2009,293330,04,-325765,-113
2009,293330,05,-194075,-14
2009,293330,06,-27674,79
2009,293330,07,-3035,90
2009,293330,08,-30251,-38
2009,293330,09,-19099,-23
2009,310400,01,254633,499
2009,310400,02,-135300,-168
2009,310400,03,-137376,-108
2009,310400,04,-276253,-295
2009,310400,05,64354,90
2009,310400,06,-272244,-138
2009,310400,07,-588007,-307
2009,310400,08,-158579,39
2009,310620,01,19344464,28818
2009,310620,02,-1935076,-940
2009,310620,03,-101314,327
2009,310620,04,-5770427,-902
2009,310620,05,-829777,1823
2009,310620,06,-3842787,2992
2009,310620,07,-2652543,3127
2009,310620,08,-1718219,4194
2009,310620,09,-15251348,-5169
2009,310670,01,1917148,2758
2009,310670,02,-96445,-76
2009,310670,03,-346761,31
2009,310670,04,-170390,436
2009,310670,05,-380148,-108
2009,310670,06,-650348,11
2009,310670,07,-1522160,-439
2009,310670,08,-744228,-274
2009,310670,09,-3259686,-595
2009,311860,01,3501423,5280
2009,311860,02,-27322,331
2009,311860,03,-525510,-214
2009,311860,04,-1405187,-733
2009,311860,05,-841082,355
2009,311860,06,-2013269,-710
2009,311860,07,-1784977,-687
2009,311860,08,-152620,1505
2009,311860,09,-2621951,-1253
2009,312230,01,1453596,2250
2009,312230,02,-320819,-226
2009,312230,03,-411957,-435
2009,312230,04,-158650,48
2009,312230,05,-262651,-204
2009,312230,06,-299823,215
2009,312230,07,-568830,-501
2009,312230,08,-146311,-61
2009,312230,09,115893,187
2009,312510,01,661850,937
2009,312510,02,-7647,-8
2009,312510,03,-4208,-4
2009,312510,04,-34677,-23
2009,312510,05,154365,185
2009,312510,06,-241792,-154
2009,312510,07,35769,54
2009,312510,08,66040,194
2009,312770,01,862444,1668
2009,312770,02,-319207,-385
2009,312770,03,-310104,-294
2009,312770,04,-232105,-128
2009,312770,05,-295402,-157
2009,312770,06,-174033,15
2009,312770,07,-231821,-58
2009,312770,08,-695241,-643
2009,313130,01,2589892,3478
2009,313130,02,-238641,-337
2009,313130,03,-334412,-295
2009,313130,04,-350556,-305
2009,313130,05,-100103,33
2009,313130,06,-313206,-62
2009,313130,07,-459151,-273
2009,313130,08,-776892,-109
2009,313130,09,-532124,855
2009,313170,01,432702,644
2009,313170,02,-90553,-154
2009,313170,03,-48189,-46
2009,313170,04,32299,209
2009,313170,05,97523,232
2009,313170,06,109157,-353
2009,313170,07,-64235,-40
2009,313170,08,-21680,-26
2009,313170,09,-959233,-260
2009,313670,01,2629744,4333
2009,313670,02,-459883,-473
2009,313670,03,-136874,-24
2009,313670,04,-648616,-255
2009,313670,05,-59244,273
2009,313670,06,-303248,-13
2009,313670,07,-436004,150
2009,313670,08,180683,550
2009,313670,09,-1581494,-1715
2009,314330,01,1703735,3084
2009,314330,02,-206793,-74
2009,314330,03,-289864,-274
2009,314330,04,-380358,-224
2009,314330,05,-420416,-251
2009,314330,06,-209924,26
2009,314330,07,-35383,34
2009,314330,08,-169076,26
2009,314330,09,118736,167
2009,314480,01,1061262,1447
2009,314480,02,-79592,-151
2009,314480,03,-193239,-98
2009,314480,04,-330620,-196
2009,314480,05,-101327,-109
2009,314480,06,-228176,-244
2009,314480,07,-692556,-381
2009,314480,08,-390099,81
2009,314480,09,-567736,97
2009,314610,01,203891,363
2009,314610,02,-8385,-6
2009,314610,03,-11078,-1
2009,314610,04,-64676,-59
2009,314610,05,-145175,-226
2009,314610,06,-260692,-230
2009,314610,07,95681,28
2009,314610,08,-986741,-526
2009,315180,01,762594,1376
2009,315180,02,-115563,-145
2009,315180,03,-57622,-46
2009,315180,04,-401893,-322
2009,315180,05,-332091,-291
2009,315180,06,-224906,-22
2009,315180,07,-1390169,-517
2009,315180,08,227946,65
2009,315180,09,-318804,-69
2009,315250,01,733045,1094
2009,315250,02,-28307,-13
2009,315250,03,-176745,15
2009,315250,04,-21151,0
2009,315250,05,-62653,84
2009,315250,06,-47969,147
2009,315250,07,364106,730
2009,315250,08,-418068,-304
2009,315250,09,-77881,-96
2009,316720,01,888916,1405
2009,316720,02,12435,165
2009,316720,03,-120163,-117
2009,316720,04,-64063,87
2009,316720,05,56569,190
2009,316720,06,46494,331
2009,316720,07,-409004,-329
2009,316720,08,-206401,54
2009,316720,09,-352943,-173
2009,317010,01,1387828,2236
2009,317010,02,-163265,-56
2009,317010,03,-441660,-309
2009,317010,04,-310186,-112
2009,317010,05,86791,368
2009,317010,06,-507038,-204
2009,317010,07,-217879,349
2009,317010,08,109323,264
2009,317010,09,-66270,75
2009,317020,01,4664964,7115
2009,317020,02,-1070398,-438
2009,317020,03,-1153538,-455
2009,317020,04,-885852,-88
2009,317020,05,-793120,-54
2009,317020,06,-774220,490
2009,317020,07,-459158,659
2009,317020,08,-497672,-189
2009,317020,09,-904996,-390
2009,317070,01,700578,1298
2009,317070,02,-154682,-133
2009,317070,03,-105621,-82
2009,317070,04,-269005,-211
2009,317070,05,-240552,306
2009,317070,06,-174742,-147
2009,317070,07,-80634,62
2009,317070,08,132095,188
2009,317070,09,-239897,-118
2009,320060,01,130667,582
2009,320060,02,-196301,-172
2009,320060,03,-228069,-70
2009,320060,04,-152402,45
2009,320060,05,1655804,1504
2009,320060,06,277840,613
2009,320060,07,-830248,80
2009,320060,08,-635386,-26
2009,320120,01,434253,952
2009,320120,02,-294757,-152
2009,320120,03,-609209,-262
2009,320120,04,-651070,-262
2009,320120,05,-132828,54
2009,320120,06,-423457,7
2009,320120,07,19233,145
2009,320120,08,-30960,164
2009,320130,01,1402509,2270
2009,320130,02,-281459,-154
2009,320130,03,-530909,-266
2009,320130,04,-169757,233
2009,320130,05,-204807,45
2009,320130,06,-526848,-391
2009,320130,07,-99140,45
2009,320130,08,-126517,-117
2009,320130,09,100969,215
2009,320320,01,1220662,1994
2009,320320,02,20096,-21
2009,320320,03,-411707,-219
2009,320320,04,-281442,-129
2009,320320,05,-151965,-38
2009,320320,06,-454027,-209
2009,320320,07,-113041,47
2009,320320,08,75365,179
2009,320430,01,22614,35
2009,320430,02,931,8
2009,320430,03,-1338,-1
2009,320430,04,-13192,-24
2009,320430,05,917,1
2009,320500,01,2792274,4306
2009,320500,02,-455365,-78
2009,320500,03,-730492,-297
2009,320500,04,-1005269,-324
2009,320500,05,-1450556,-802
2009,320500,06,-523176,99
2009,320500,07,-384145,60
2009,320500,08,-1580653,-387
2009,320500,09,-1510632,-59
2009,320520,01,2056303,3651
2009,320520,02,-263730,-176
2009,320520,03,-715854,-315
2009,320520,04,-719871,-253
2009,320520,05,-10050,315
2009,320520,06,-232300,10
2009,320520,07,-1027191,-329
2009,320520,08,-335936,-153
2009,320520,09,-4358204,-930
2009,320530,01,2401599,4206
2009,320530,02,-879273,-354
2009,320530,03,-1445467,-289
2009,320530,04,-2893837,-1072
2009,320530,05,-1347121,-350
2009,320530,06,-1411032,-165
2009,320530,07,-806614,-401
2009,320530,08,-1313874,212
2009,320530,09,-927087,10
2009,330010,01,1483629,1416
2009,330010,02,86216,35
2009,330010,03,-195173,-124
2009,330010,04,-346846,-333
2009,330010,05,-113382,20
2009,330010,06,-151961,-15
2009,330010,07,608441,423
2009,330010,08,155923,171
2009,330010,09,-437082,27
2009,330040,01,674590,1257
2009,330040,02,-145680,25
2009,330040,03,-172964,-35
2009,330040,04,-198711,-111
2009,330040,05,-106028,-53
2009,330040,06,-416700,-32
2009,330040,07,-280712,-247
2009,330040,08,-147671,-5
2009,330040,09,-284543,-209
2009,330045,01,427918,803
2009,330045,02,-119691,-134
2009,330045,03,-238706,-235
2009,330045,04,126703,138
2009,330045,05,-103913,-91
2009,330045,06,-265642,-238
2009,330045,07,152554,226
2009,330045,08,-14557,30
2009,330045,09,58720,48
2009,330070,01,686014,1216
2009,330070,02,-176717,-165
2009,330070,03,-118711,-103
2009,330070,04,51519,181
2009,330070,05,-192827,-115
2009,330070,06,-193212,38
2009,330070,07,60760,133
2009,330100,01,1087376,1890
2009,330100,02,-346908,-439
2009,330100,03,-452866,-396
2009,330100,04,-678725,-556
2009,330100,05,-376983,-254
2009,330100,06,-953465,-350
2009,330100,07,-282422,-14
2009,330100,08,-242173,428
2009,330100,09,-517266,-492
2009,330170,01,3077203,4383
2009,330170,02,-218137,-167
2009,330170,03,-435971,-144
2009,330170,04,-472564,40
2009,330170,05,-1296434,-907
2009,330170,06,-1728610,-617
2009,330170,07,-1327233,-578
2009,330170,08,607193,871
2009,330170,09,-2504038,5451
2009,330200,01,107931,361
2009,330200,02,-21167,16
2009,330200,03,143353,104
2009,330200,04,-333617,-153
2009,330200,05,-216782,-228
2009,330200,06,-392463,-86
2009,330200,07,33372,69
2009,330200,08,-69729,-76
2009,330200,09,163204,-222
2009,330240,01,2998812,2266
2009,330240,02,-362158,-301
2009,330240,03,51849,122
2009,330240,04,-345312,-17
2009,330240,05,-51473,661
2009,330240,06,-3401,974
2009,330240,07,-2708997,-710
2009,330240,08,-6121551,-1009
2009,330240,09,-1482149,-2073
2009,330270,01,258061,449
2009,330270,02,28,12
2009,330270,03,-107730,-119
2009,330270,04,-70773,-93
2009,330270,05,-15413,-2
2009,330270,06,-436,1
2009,330270,07,35342,50
2009,330330,01,3219155,4752
2009,330330,02,-364475,-21
2009,330330,03,-1173730,-530
2009,330330,04,-1040674,-185
2009,330330,05,-947790,-20
2009,330330,06,291317,166
2009,330330,07,1275009,984
2009,330330,08,-154509,427
2009,330330,09,-3842894,-1707
2009,330340,01,1079818,1981
2009,330340,02,-29865,32
2009,330340,03,-170025,-147
2009,330340,04,-394203,-415
2009,330340,05,-49016,27
2009,330340,06,-223154,-94
2009,330340,07,-408883,75
2009,330340,08,-61334,-23
2009,330340,09,-211413,-452
2009,330350,01,3263301,5386
2009,330350,02,-213370,-189
2009,330350,03,-241136,-228
2009,330350,04,-318642,-147
2009,330350,05,-437384,-408
2009,330350,06,-777523,-381
2009,330350,07,171497,388
2009,330350,08,-241052,-87
2009,330350,09,-1849320,-2751
2009,330390,01,1398125,2198
2009,330390,02,-238801,20
2009,330390,03,-172703,-187
2009,330390,04,-101280,-66
2009,330390,05,-202685,-46
2009,330390,06,-35285,148
2009,330390,07,-103223,64
2009,330390,08,-483289,100
2009,330390,09,-53293,-81
2009,330415,01,15386,21
2009,330415,02,-13524,-16
2009,330415,03,-10597,-22
2009,330415,04,-32146,-50
2009,330415,05,776,-1
2009,330415,09,-31370,-22
2009,330420,01,638928,943
2009,330420,02,-100231,-27
2009,330420,03,-113146,-110
2009,330420,04,-241995,-227
2009,330420,05,-158892,-54
2009,330420,06,-127059,-45
2009,330420,07,177895,-121
2009,330420,08,-1685851,-984
2009,330452,01,518176,708
2009,330452,02,-85430,-123
2009,330452,03,46366,-15
2009,330452,04,-74513,1
2009,330452,05,-70128,21
2009,330452,06,-364930,113
2009,330452,07,-213229,-225
2009,330452,08,-223779,246
2009,330455,01,36134417,48247
2009,330455,02,-5012005,-1493
2009,330455,03,-5886717,-2172
2009,330455,04,-12102523,-1197
2009,330455,05,-9405549,-500
2009,330455,06,-15136326,-508
2009,330455,07,-8772510,5961
2009,330455,08,-13064323,-3145
2009,330455,09,-17243562,6347
2009,330490,01,1571813,2609
2009,330490,02,-206938,-169
2009,330490,03,-153541,-90
2009,330490,04,-386657,-78
2009,330490,05,-469833,-264
2009,330490,06,-1301506,-540
2009,330490,07,-407883,-272
2009,330490,08,15720,118
2009,330490,09,201717,370
2009,330500,01,-303038,-211
2009,330500,02,-878,-6
2009,330500,03,-8851,-16
2009,330500,04,-3404,2
2009,330500,05,-9239,-12
2009,330500,06,21927,80
2009,330500,07,-1751,-13
2009,330500,08,176683,453
2009,330500,09,-1947,-38
2009,330510,01,1194474,1847
2009,330510,02,-172385,-200
2009,330510,03,-102740,-14
2009,330510,04,-321184,-147
2009,330510,05,-493050,-381
2009,330510,06,-638152,-258
2009,330510,07,79343,184
2009,330510,08,182380,347
2009,330510,09,683535,771
2009,330580,01,674833,1314
2009,330580,02,-280724,-72
2009,330580,03,-263205,-264
2009,330580,04,-68279,205
2009,330580,05,47781,93
2009,330580,06,-6459,30
2009,330580,07,66540,245
2009,330580,08,20716,197
2009,330630,01,1078002,1779
2009,330630,02,-386745,-116
2009,330630,03,-274510,-99
2009,330630,04,-271276,-29
2009,330630,05,-423641,-78
2009,330630,06,68712,397
2009,330630,07,-942323,-256
2009,330630,08,264199,586
2009,330630,09,-2272071,-172
2009,350160,01,1390008,1773
2009,350160,02,-32694,-29
2009,350160,03,-398508,-302
2009,350160,04,-224385,67
2009,350160,05,-630596,-297
2009,350160,06,-34204,788
2009,350160,07,-1365504,-825
2009,350160,08,-537157,-390
2009,350160,09,-167560,383
2009,350280,01,1229247,1830
2009,350280,02,-46799,-12
2009,350280,03,-235403,-235
2009,350280,04,-100179,125
2009,350280,05,194451,391
2009,350280,06,-349468,-116
2009,350280,07,43460,95
2009,350280,08,-410780,-178
2009,350320,01,1523193,2099
2009,350320,02,-144535,-60
2009,350320,03,-139565,-76
2009,350320,04,31523,240
2009,350320,05,-343504,-256
2009,350320,06,-1241789,-329
2009,350320,07,-1568101,-533
2009,350320,08,-146836,-75
2009,350320,09,1453122,3113
2009,350330,01,454576,751
2009,350330,02,-30533,29
2009,350330,03,-120739,-106
2009,350330,04,-188699,-107
2009,350330,05,-314518,-203
2009,350330,06,-328191,-113
2009,350330,07,-160695,48
2009,350330,08,-233991,-47
2009,350330,09,71457,264
2009,350410,01,1226565,1490
2009,350410,02,-93809,-65
2009,350410,03,-56899,-60
2009,350410,04,-256230,-218
2009,350410,05,89943,244
2009,350410,06,-141351,161
2009,350410,07,-283245,-128
2009,350410,08,-125725,-2
2009,350410,09,100408,95
2009,350570,01,3803595,4254
2009,350570,02,-381557,-72
2009,350570,03,-431971,242
2009,350570,04,-2264866,307
2009,350570,05,-1566007,6
2009,350570,06,-2486409,499
2009,350570,07,-3674085,299
2009,350570,08,13990,2390
2009,350570,09,-766656,-403
2009,350600,01,2487286,3361
2009,350600,02,-237404,-175
2009,350600,03,-370275,-281
2009,350600,04,-597743,-46
2009,350600,05,-561969,23
2009,350600,06,-570868,-11
2009,350600,07,-411743,-225
2009,350600,08,-178148,314
2009,350600,09,-1130090,-770
2009,350760,01,628139,944
2009,350760,02,-86149,-32
2009,350760,03,-182411,-77
2009,350760,04,-330172,-209
2009,350760,05,-248457,-99
2009,350760,06,-44957,237
2009,350760,07,-203992,-86
2009,350760,08,-254767,-5
2009,350760,09,245051,253
2009,350920,01,642320,800
2009,350920,02,-25655,-24
2009,350920,03,-82745,-32
2009,350920,04,-156809,-35
2009,350920,05,-473910,-110
2009,350920,06,-398105,-20
2009,350920,07,-781727,-319
2009,350920,08,-1986652,-598
2009,350920,09,384911,613
2009,350950,01,7083823,8725
2009,350950,02,-1273891,-512
2009,350950,03,-2001325,-684
2009,350950,04,-2520412,-443
2009,350950,05,-1685156,739
2009,350950,06,-6982517,-1614
2009,350950,07,-3772973,-418
2009,350950,08,-1284632,1236
2009,350950,09,-5812038,-1761
2009,351060,01,1406733,1582
2009,351060,02,-164187,-144
2009,351060,03,-273075,-226
2009,351060,04,-93328,-41
2009,351060,05,-30966,63
2009,351060,06,-345319,-200
2009,351060,07,-366657,-198
2009,351060,08,-30633,-43
2009,351060,09,541961,749
2009,351300,01,3048469,2361
2009,351300,02,-52173,-148
2009,351300,03,-257222,-67
2009,351300,04,-167151,-28
2009,351300,05,-106051,495
2009,351300,06,-1251388,-115
2009,351300,07,-422489,324
2009,351300,08,-47894,198
2009,351300,09,-1330955,-995
2009,351350,01,217769,1335
2009,351350,02,57625,8
2009,351350,03,112883,68
2009,351350,04,1210232,1173
2009,351350,05,-239754,-108
2009,351350,06,1079868,1231
2009,351350,07,-905141,-256
2009,351350,08,519892,535
2009,351350,09,-4151041,-2451
2009,351380,01,1587092,2320
2009,351380,02,-270347,-190
2009,351380,03,-437450,-199
2009,351380,04,-1456602,-825
2009,351380,05,-1247218,-231
2009,351380,06,-2600735,-617
2009,351380,07,-1905861,-962
2009,351380,08,-2630658,-631
2009,351380,09,-54399,53
2009,351500,01,708540,908
2009,351500,02,-39666,-52
2009,351500,03,-97633,-75
2009,351500,04,-124733,27
2009,351500,05,-209852,-107
2009,351500,06,-457487,22
2009,351500,07,-102988,101
2009,351500,08,-715535,-528
2009,351500,09,1134757,1775
2009,351620,01,2212852,3327
2009,351620,02,-462924,-448
2009,351620,03,404829,275
2009,351620,04,-65322,237
2009,351620,05,-626758,-507
2009,351620,06,-457466,-270
2009,351620,07,-447116,-312
2009,351620,08,-291465,-64
2009,351620,09,408260,325
2009,351840,01,448251,597
2009,351840,02,-51832,-15
2009,351840,03,-180139,-120
2009,351840,04,688392,1
2009,351840,05,-15118,53
2009,351840,06,-278603,-39
2009,351840,07,-71242,-21
2009,351840,08,-42176,76
2009,351840,09,218974,390
2009,351870,01,699597,1205
2009,351870,02,-112336,30
2009,351870,03,-33331,66
2009,351870,04,-252683,98
2009,351870,05,-305459,-8
2009,351870,06,-411936,-215
2009,351870,07,-402610,-118
2009,351870,08,-296316,-392
2009,351870,09,-1001625,11
2009,351880,01,6298036,7289
2009,351880,02,-521143,-91
2009,351880,03,-921722,-299
2009,351880,04,-2275145,-566
2009,351880,05,-2825893,-707
2009,351880,06,-4721450,-676
2009,351880,07,-4778597,-1728
2009,351880,08,-873977,1203
2009,351880,09,-2664723,-325
2009,351907,01,1458328,977
2009,351907,02,33546,29
2009,351907,03,155034,169
2009,351907,04,14317,59
2009,351907,05,-265189,-183
2009,351907,06,-1497551,-273
2009,351907,07,-1761871,-302
2009,351907,08,-264284,94
2009,351907,09,2008137,1084
2009,352050,01,909937,1161
2009,352050,02,-115490,-67
2009,352050,03,-337963,-113
2009,352050,04,-156301,120
2009,352050,05,-556762,-46
2009,352050,06,-729565,-234
2009,352050,07,-746740,-268
2009,352050,08,-197551,-17
2009,352050,09,-117031,862
2009,352250,01,610484,713
2009,352250,02,-18571,-9
2009,352250,03,-41545,41
2009,352250,04,-37865,43
2009,352250,05,-125671,-8
2009,352250,06,-79170,64
2009,352250,07,-873436,-205
2009,352250,08,-28115,-58
2009,352250,09,33575,62
2009,352310,01,730679,890
2009,352310,02,56759,105
2009,352310,03,-130623,-98
2009,352310,04,-390240,-191
2009,352310,05,-517496,-347
2009,352310,06,-211905,305
2009,352310,07,-250151,-100
2009,352310,08,-82552,-70
2009,352310,09,-91588,22
2009,352340,01,674840,808
2009,352340,02,-126386,-81
2009,352340,03,-124247,-65
2009,352340,04,-42639,30
2009,352340,05,24114,223
2009,352340,06,-404198,-191
2009,352340,07,-194185,100
2009,352340,08,-116664,31
2009,352340,09,1115093,1230
2009,352390,01,1031243,1314
2009,352390,02,-221647,-154
2009,352390,03,-5177,144
2009,352390,04,-214590,-80
2009,352390,05,-195435,-35
2009,352390,06,-111314,103
2009,352390,07,-705362,-176
2009,352390,08,-39201,-60
2009,352390,09,-31545,897
2009,352440,01,558828,716
2009,352440,02,-30883,-2
2009,352440,03,237662,212
2009,352440,04,-293050,-177
2009,352440,05,320453,106
2009,352440,06,-1195272,3
2009,352440,07,-1386061,-186
2009,352440,08,-637131,377
2009,352470,01,273751,368
2009,352470,02,-87691,-59
2009,352470,03,-2615,3
2009,352470,04,-263869,-83
2009,352470,05,-187436,-83
2009,352470,06,-143980,84
2009,352470,07,173969,241
2009,352470,08,-1870215,-643
2009,352470,09,-5231771,-749
2009,352590,01,2141659,2952
2009,352590,02,-49043,42
2009,352590,03,-790771,-125
2009,352590,04,716652,1168
2009,352590,05,-1772512,76
2009,352590,06,-3054259,-765
2009,352590,07,-1888328,-511
2009,352590,08,-756454,125
2009,352590,09,-3495799,-1598
2009,352690,01,1710740,2178
2009,352690,02,-149147,-52
2009,352690,03,-497418,-27
