Ano,Município,IBGE Subsetor,Salário,SaldoMov
2011,430930,10,-16085,-9
2011,430930,11,-17158,-14
2011,430930,13,3505,11
2011,430930,14,26830,36
2011,430930,15,-16487,-4
2011,430930,16,-4680,68
2011,430930,17,34277,32
2011,430930,18,43961,37
2011,430930,19,-13846,74
2011,430930,2,7006,9
2011,430930,20,-93354,44
2011,430930,21,22028,57
2011,430930,22,12445,5
2011,430930,23,28960,39
2011,430930,25,29960,12
2011,430930,3,-440,-12
2011,430930,4,580270,472
2011,430930,5,26278,30
2011,430930,6,106,1
2011,430930,7,1429,5
2011,430930,8,18476,36
2011,430930,9,258415,148
2011,431340,1,3440,0
2011,431340,10,-336829,-135
2011,431340,11,-35739,67
2011,431340,12,-1343947,-856
2011,431340,13,39528,80
2011,431340,14,226308,391
2011,431340,15,278808,326
2011,431340,16,-123295,643
2011,431340,17,154852,260
2011,431340,18,-87727,33
2011,431340,19,-32090,446
2011,431340,2,-856,10
2011,431340,20,135546,328
2011,431340,21,-12573,161
2011,431340,22,950399,610
2011,431340,23,-224067,191
2011,431340,24,198040,340
2011,431340,25,29135,31
2011,431340,3,-319553,-133
2011,431340,4,-32438,78
2011,431340,5,-35464,-36
2011,431340,6,28485,24
2011,431340,7,58519,101
2011,431340,8,-97012,-28
2011,431340,9,-75436,116
2011,431410,1,28501,28
2011,431410,10,-15996,32
2011,431410,11,-18790,-20
2011,431410,12,-1166,-2
2011,431410,13,-272669,-136
2011,431410,14,45342,36
2011,431410,15,272684,353
2011,431410,17,5219,111
2011,431410,18,-90544,2
2011,431410,19,225114,243
2011,431410,2,16979,5
2011,431410,20,-63278,99
2011,431410,21,85857,248
2011,431410,22,147195,382
2011,431410,23,-184320,153
2011,431410,24,-445,-1
2011,431410,25,-58552,-38
2011,431410,3,-126586,-43
2011,431410,4,248385,293
2011,431410,5,-5675,-3
2011,431410,6,-7582,-4
2011,431410,7,-75187,-60
2011,431410,8,-9072,5
2011,431410,9,2619,8
2011,431440,1,6402,10
2011,431440,10,-31927,-31
2011,431440,11,-30852,-39
2011,431440,12,-9057,-13
2011,431440,13,520807,1158
2011,431440,14,21269,24
2011,431440,15,-20767,-15
2011,431440,16,77792,711
2011,431440,17,224799,373
2011,431440,18,-50145,35
2011,431440,19,195250,320
2011,431440,2,18149,26
2011,431440,20,68235,144
2011,431440,21,319400,584
2011,431440,22,-4876,114
2011,431440,23,-27448,122
2011,431440,24,4778,9
2011,431440,25,-37544,-27
2011,431440,3,13894,28
2011,431440,4,-149170,-116
2011,431440,5,3860,9
2011,431440,6,5889,16
2011,431440,7,-16835,-27
2011,431440,8,-11983,-7
2011,431440,9,-76988,-16
2011,431490,1,53446,64
2011,431490,10,-340050,37
2011,431490,11,-5046,62
2011,431490,12,-5721,-5
2011,431490,13,-46063,971
2011,431490,14,-704974,-338
2011,431490,15,-1631206,2310
2011,431490,16,-2556645,2457
2011,431490,17,34730,946
2011,431490,18,-1322138,533
2011,431490,19,4026850,5614
2011,431490,2,25310,72
2011,431490,20,-15771,1471
2011,431490,21,3047734,7345
2011,431490,22,939240,1168
2011,431490,23,-128127,1026
2011,431490,24,-916008,-374
2011,431490,25,121554,78
2011,431490,3,-275690,72
2011,431490,4,77065,399
2011,431490,5,985092,838
2011,431490,6,-724923,-199
2011,431490,7,-31299,39
2011,431490,8,-654392,-284
2011,431490,9,475701,494
2011,431560,1,12277,15
2011,431560,10,-223202,-60
2011,431560,11,1888,4
2011,431560,13,-160426,-5
2011,431560,14,10263,27
2011,431560,15,-39645,119
2011,431560,16,-267019,220
2011,431560,17,27444,26
2011,431560,18,-22779,12
2011,431560,19,457660,614
2011,431560,2,2552,1
2011,431560,20,-66286,119
2011,431560,21,73271,268
2011,431560,22,8813,81
2011,431560,23,-39890,-5
2011,431560,24,-16611,-7
2011,431560,25,-105511,-4
2011,431560,3,-7088,14
2011,431560,4,-177686,-20
2011,431560,5,-526,1
2011,431560,6,3505127,1517
2011,431560,7,-1102,4
2011,431560,8,-3128,-3
2011,431560,9,11776,14
2011,431680,1,-2896,-2
2011,431680,10,-10530,24
2011,431680,11,-43615,-47
2011,431680,12,-5772,-1
2011,431680,13,39835,143
2011,431680,14,-171,2
2011,431680,15,-77412,79
2011,431680,16,-59588,328
2011,431680,17,55335,104
2011,431680,18,-12397,23
2011,431680,19,85641,205
2011,431680,2,5266,8
2011,431680,20,72378,158
2011,431680,21,253858,414
2011,431680,22,-283070,161
2011,431680,23,-90400,56
2011,431680,24,-3117,-2
2011,431680,25,8340,-53
2011,431680,3,-14945,-29
2011,431680,5,-11611,-1
2011,431680,6,2792,15
2011,431680,7,26013,39
2011,431680,8,-15253,4
2011,431680,9,-895159,-4
2011,431690,1,14276,14
2011,431690,10,2732,9
2011,431690,11,-14566,-19
2011,431690,12,714,1
2011,431690,13,-62021,115
2011,431690,14,-22654,-18
2011,431690,15,-245240,-96
2011,431690,16,-46829,687
2011,431690,17,81125,172
2011,431690,18,-124020,-1
2011,431690,19,-313,227
2011,431690,2,5674,95
2011,431690,20,20913,145
2011,431690,21,438125,910
2011,431690,22,135544,249
2011,431690,23,63250,133
2011,431690,24,464,1
2011,431690,25,-14102,-8
2011,431690,3,-1800,64
2011,431690,4,4626,43
2011,431690,5,-19229,-17
2011,431690,6,384,5
2011,431690,7,14836,24
2011,431690,8,-6978,2
2011,431690,9,-1041,3
2011,431870,1,1520,3
2011,431870,10,-100700,38
2011,431870,11,-10667,38
2011,431870,12,-23764,-27
2011,431870,13,-23964,4
2011,431870,14,-6216,27
2011,431870,15,-530438,-570
2011,431870,16,-6969,523
2011,431870,17,32119,320
2011,431870,18,-24951,31
2011,431870,19,19315,-176
2011,431870,2,22299,69
2011,431870,20,111118,211
2011,431870,21,50455,213
2011,431870,22,-69773,1
2011,431870,23,-91646,235
2011,431870,24,-26866,-18
2011,431870,25,8962,12
2011,431870,3,-124839,25
2011,431870,4,607756,543
2011,431870,5,-11505,0
2011,431870,6,-262458,-108
2011,431870,7,8191,15
2011,431870,8,48541,71
2011,431870,9,-230481,-88
2011,432200,1,1079,3
2011,432200,10,36515,50
2011,432200,11,-3389,-3
2011,432200,13,21693,28
2011,432200,14,-5286,-3
2011,432200,15,1220908,802
2011,432200,16,3204,5
2011,432200,17,-460,4
2011,432200,18,23208,16
2011,432200,19,-671640,-126
2011,432200,2,998,2
2011,432200,20,21509,31
2011,432200,21,36170,56
2011,432200,22,-646,1
2011,432200,23,2036,1
2011,432200,24,-33291,-15
2011,432200,25,60604,113
2011,432200,3,-31925,-14
2011,432200,4,176714,231
2011,432200,6,-8236,-3
2011,432200,7,-7546,-5
2011,432200,9,-816,3
2011,500270,1,-6831,-1
2011,500270,10,-41257,0
2011,500270,11,-300334,-162
2011,500270,12,565,0
2011,500270,13,-306772,-98
2011,500270,14,241028,348
2011,500270,15,764041,1956
2011,500270,16,24960,2020
2011,500270,17,-127268,200
2011,500270,18,-70388,79
2011,500270,19,1239368,2354
2011,500270,2,-60173,22
2011,500270,20,-92762,570
2011,500270,21,1130277,1811
2011,500270,22,392080,480
2011,500270,23,-1053829,-588
2011,500270,24,-108889,-94
2011,500270,25,3955,53
2011,500270,3,77459,121
2011,500270,4,-6470,37
2011,500270,5,43389,32
2011,500270,6,-20978,-12
2011,500270,7,64178,105
2011,500270,8,-29611,27
2011,500270,9,-322743,-355
2011,500370,1,3073,1
2011,500370,10,-415550,-441
2011,500370,11,7064,9
2011,500370,13,104905,217
2011,500370,14,15765,15
2011,500370,15,230994,312
2011,500370,16,30460,340
2011,500370,17,-100114,-25
2011,500370,18,-20971,20
2011,500370,19,24957,141
2011,500370,2,-26776,-18
2011,500370,20,60841,91
2011,500370,21,-2507367,-1375
2011,500370,22,60227,99
2011,500370,23,-28287,-18
2011,500370,24,7248,13
2011,500370,25,-43932,-76
2011,500370,3,165763,282
2011,500370,4,45341,56
2011,500370,5,610,1
2011,500370,6,3545,4
2011,500370,7,5609,15
2011,500370,8,-16585,-21
2011,500370,9,-2950,-2
2011,500830,1,26834,16
2011,500830,10,-41008,-7
2011,500830,11,111180,179
2011,500830,12,3931,53
2011,500830,13,-298915,-318
2011,500830,14,16619,20
2011,500830,15,-98593,55
2011,500830,16,91536,235
2011,500830,17,250412,269
2011,500830,18,20515,22
2011,500830,19,163325,137
2011,500830,2,26271,20
2011,500830,20,377452,371
2011,500830,21,225856,292
2011,500830,22,56516,77
2011,500830,23,-37018,-4
2011,500830,25,-562511,-429
2011,500830,3,183912,98
2011,500830,4,43764,174
2011,500830,5,-96427,-94
2011,500830,7,-43304,-28
2011,500830,8,793993,104
2011,500830,9,-7899,-5
2011,510340,1,119466,73
2011,510340,10,-6313,35
2011,510340,11,-5730,-1
2011,510340,12,-2226,-3
2011,510340,13,-286642,-35
2011,510340,14,55370,182
2011,510340,15,-2110457,-346
2011,510340,16,-1073701,861
2011,510340,17,218958,382
2011,510340,18,-62045,63
2011,510340,19,101929,535
2011,510340,2,-102940,-82
2011,510340,20,657075,886
2011,510340,21,-1322930,-239
2011,510340,22,257898,453
2011,510340,23,20668,221
2011,510340,24,60986,49
2011,510340,25,-434884,-264
2011,510340,3,-211085,-86
2011,510340,4,64159,47
2011,510340,5,4691,31
2011,510340,6,9440,21
2011,510340,7,-49689,6
2011,510340,8,-43199,58
2011,510340,9,-205724,-282
2011,510760,1,17610,14
2011,510760,10,-119527,-27
2011,510760,11,60245,123
2011,510760,12,921,2
2011,510760,13,-130313,-53
2011,510760,14,15287,3
2011,510760,15,-146049,145
2011,510760,16,-393469,222
2011,510760,17,-323037,-34
2011,510760,18,29544,19
2011,510760,19,-150156,-69
2011,510760,2,-5662,11
2011,510760,20,164740,479
2011,510760,21,-173194,-82
2011,510760,22,222611,230
2011,510760,23,-98411,-48
2011,510760,25,-154082,21
2011,510760,3,43745,64
2011,510760,4,-25345,-7
2011,510760,5,-30428,-27
2011,510760,6,5240,12
2011,510760,7,9541,7
2011,510760,8,3755,3
2011,510760,9,14599,26
2011,510840,1,836,4
2011,510840,10,-44029,-18
2011,510840,11,-4056,-3
2011,510840,13,215132,500
2011,510840,14,-10902,-10
2011,510840,15,-77801,80
2011,510840,16,-504018,49
2011,510840,17,-104989,100
2011,510840,18,-15105,8
2011,510840,19,16157,39
2011,510840,2,-37539,-45
2011,510840,20,30415,152
2011,510840,21,-601,77
2011,510840,22,253972,281
2011,510840,23,-39748,43
2011,510840,24,-1090,-1
2011,510840,25,-33724,-3
2011,510840,3,17151,37
2011,510840,4,6552,23
2011,510840,5,-3427,-2
2011,510840,6,14784,16
2011,510840,7,-119318,-28
2011,510840,8,-2552,-6
2011,510840,9,-33350,-4
2011,520110,1,1167,3
2011,520110,10,847853,1417
2011,520110,11,148591,344
2011,520110,12,4609,4
2011,520110,13,82592,411
2011,520110,14,-7960,-2
2011,520110,15,397167,58
2011,520110,16,-313026,855
2011,520110,17,349771,961
2011,520110,18,37411,56
2011,520110,19,63799,86
2011,520110,2,36141,125
2011,520110,20,-183701,363
2011,520110,21,279376,593
2011,520110,22,138168,170
2011,520110,23,-332566,-61
2011,520110,25,57133,110
2011,520110,3,21470,44
2011,520110,4,214144,191
2011,520110,5,-1103,2
2011,520110,6,-50831,2
2011,520110,7,7121,23
2011,520110,8,-23204,49
2011,520110,9,-40688,-30
2011,520140,1,-10524,-5
2011,520140,10,-100873,75
2011,520140,11,31418,114
2011,520140,12,3738,8
2011,520140,13,-49332,78
2011,520140,14,67779,21
2011,520140,15,-2324479,70
2011,520140,16,-531703,879
2011,520140,17,-270839,183
2011,520140,18,-276992,-317
2011,520140,19,836025,1415
2011,520140,2,711,134
2011,520140,20,188601,439
2011,520140,21,-546025,-228
2011,520140,22,24281,94
2011,520140,23,60940,91
2011,520140,24,400,0
2011,520140,25,-30362,-44
2011,520140,3,275766,369
2011,520140,4,37205,55
2011,520140,5,-56511,-37
2011,520140,6,-12271,-2
2011,520140,7,305829,341
2011,520140,8,-115809,-26
2011,520140,9,-33462,-27
2011,520510,1,88871,50
2011,520510,10,-68087,-9
2011,520510,11,7446,13
2011,520510,12,4425,7
2011,520510,13,17552,45
2011,520510,14,-22577,-7
2011,520510,15,210091,280
2011,520510,16,-60414,156
2011,520510,17,38070,86
2011,520510,18,6148,14
2011,520510,19,-63039,-8
2011,520510,2,-6287,-14
2011,520510,20,-6205,84
2011,520510,21,67189,167
2011,520510,22,23557,42
2011,520510,23,21879,81
2011,520510,24,-41083,-139
2011,520510,25,-18459,54
2011,520510,3,45511,53
2011,520510,4,146838,123
2011,520510,5,1500,1
2011,520510,6,465983,502
2011,520510,7,5734,21
2011,520510,8,4771,8
2011,520510,9,5523,10
2011,520870,1,-453,21
2011,520870,10,-430958,-7
2011,520870,11,-487577,-261
2011,520870,12,34529,87
2011,520870,13,294528,887
2011,520870,14,-407072,119
2011,520870,15,-1909279,4529
2011,520870,16,-5343682,2843
2011,520870,17,-512231,616
2011,520870,18,25087,327
2011,520870,19,1733971,5070
2011,520870,2,112848,211
2011,520870,20,587590,1381
2011,520870,21,654143,4139
2011,520870,22,553077,1286
2011,520870,23,116266,688
2011,520870,24,141497,320
2011,520870,25,-196534,-68
2011,520870,3,119287,149
2011,520870,4,52988,108
2011,520870,5,10917,39
2011,520870,6,-21868,44
2011,520870,7,149184,308
2011,520870,8,-93453,43
2011,520870,9,-47165,60
2011,521880,1,-10363,1
2011,521880,10,-87185,-37
2011,521880,11,-562,-11
2011,521880,13,-67210,432
2011,521880,14,-12432,-9
2011,521880,15,-119629,177
2011,521880,16,-284544,347
2011,521880,17,98082,109
2011,521880,18,24402,59
2011,521880,19,-23133,119
2011,521880,2,4748,21
2011,521880,20,-31683,303
2011,521880,21,132824,224
2011,521880,22,7378,76
2011,521880,23,-16726,7
2011,521880,24,-520,-1
2011,521880,25,9350,343
2011,521880,3,4946,56
2011,521880,4,117899,111
2011,521880,5,-1361,-7
2011,521880,6,-3998,-7
2011,521880,7,-1860,4
2011,521880,8,5730,42
2011,521880,9,-6818,4
2011,530010,1,22298,14
2011,530010,10,242491,140
2011,530010,11,-130637,-70
2011,530010,12,31978,46
2011,530010,13,-208564,617
2011,530010,14,815211,-925
2011,530010,15,54105,4858
2011,530010,16,-3553275,1495
2011,530010,17,-11539,824
2011,530010,18,-1994328,551
2011,530010,19,-3222384,5272
2011,530010,2,-147792,-1
2011,530010,20,2777714,2848
2011,530010,21,-1599606,2239
2011,530010,22,-3688757,-15
2011,530010,23,-1198590,676
2011,530010,24,215212,191
2011,530010,25,-651444,48
2011,530010,3,256574,279
2011,530010,4,-28126,45
2011,530010,5,28013,41
2011,530010,6,46339,9
2011,530010,7,-48628,9
2011,530010,8,-512733,-73
2011,530010,9,-480434,-783
2012,110020,1,-2530,5
2012,110020,10,-36644,-3
2012,110020,11,-6325,-14
2012,110020,14,346038,215
2012,110020,15,-6084694,-1020
2012,110020,16,-1318765,-455
2012,110020,17,-376623,-87
2012,110020,18,86290,65
2012,110020,19,-127020,25
2012,110020,2,-49364,-14
2012,110020,20,-34399,189
2012,110020,21,-94833,70
2012,110020,22,123332,96
2012,110020,23,99605,156
2012,110020,24,39823,-131
2012,110020,25,-78355,-46
2012,110020,3,-127810,-81
2012,110020,4,-45482,86
2012,110020,5,-3154,-3
2012,110020,6,-6246,-6
2012,110020,7,81175,77
2012,110020,8,-3319,-4
2012,110020,9,49796,67
2012,120040,1,9147,-4
2012,120040,10,5890,5
2012,120040,11,-2895,-4
2012,120040,13,-262349,-244
2012,120040,14,132130,38
2012,120040,15,-25045,74
2012,120040,16,-122789,309
2012,120040,17,-171232,11
2012,120040,18,53959,37
2012,120040,19,-38266,-42
2012,120040,2,-31067,-38
2012,120040,20,-121067,17
2012,120040,21,-90462,-155
2012,120040,22,286833,65
2012,120040,23,-98703,15
2012,120040,24,-1685904,-768
2012,120040,25,-62785,-85
2012,120040,3,-9056,-7
2012,120040,4,3699,4
2012,120040,5,-9722,-11
2012,120040,7,-159466,-205
2012,120040,8,5324,5
2012,120040,9,3188,-1
2012,130260,1,-909960,-97
2012,130260,10,-1520909,-613
2012,130260,11,-211281,-311
2012,130260,12,-1513,-1
2012,130260,13,-280507,33
2012,130260,14,11449,86
2012,130260,15,-2080730,-642
2012,130260,16,-2014982,-218
2012,130260,17,-455669,686
2012,130260,18,-421636,-18
2012,130260,19,-1505669,821
2012,130260,2,449,-9
2012,130260,20,-956375,253
2012,130260,21,-28672,851
2012,130260,22,620606,813
2012,130260,23,-754887,337
2012,130260,24,-146442,-103
2012,130260,25,4383,25
2012,130260,3,-827378,-459
2012,130260,4,-207172,633
2012,130260,5,-3094525,-1650
2012,130260,6,-5506935,-3458
2012,130260,7,-115103,-89
2012,130260,8,-488593,-142
2012,130260,9,-352200,121
2012,140010,1,1010,1
2012,140010,10,7712,11
2012,140010,11,-5282,-7
2012,140010,12,-664,-1
2012,140010,13,-10319,-38
2012,140010,14,-122624,-161
2012,140010,15,391468,518
2012,140010,16,-161908,-117
2012,140010,17,-196376,49
2012,140010,18,33421,28
2012,140010,19,-303046,-375
2012,140010,2,42070,49
2012,140010,20,36475,80
2012,140010,21,930069,1531
2012,140010,22,15655,24
2012,140010,23,4053,81
2012,140010,24,-651,14
2012,140010,25,-24127,-7
2012,140010,3,16204,18
2012,140010,4,702,1
2012,140010,5,-138,3
2012,140010,6,144,0
2012,140010,7,-889,10
2012,140010,8,-3126,0
2012,140010,9,-22119,-30
2012,150080,1,513,6
2012,150080,10,12682,3
2012,150080,11,36810,58
2012,150080,13,-125904,-87
2012,150080,14,-16842,-15
2012,150080,15,383861,156
2012,150080,16,-194310,235
2012,150080,17,-20905,254
2012,150080,18,-24578,0
2012,150080,19,-679727,-634
2012,150080,2,-35886,-35
2012,150080,20,13412,140
2012,150080,21,194638,327
2012,150080,22,-310489,-113
2012,150080,23,-20580,-28
2012,150080,24,-39066,-19
2012,150080,25,-8425,76
2012,150080,3,55810,69
2012,150080,4,-21442,-25
2012,150080,5,-6746,-7
2012,150080,6,3325,3
2012,150080,7,-457070,-475
2012,150080,8,6646,5
2012,150080,9,16857,20
2012,150140,1,-92913,-16
2012,150140,10,4384,11
2012,150140,11,1641,-8
2012,150140,13,-355347,-66
2012,150140,14,-436754,-121
2012,150140,15,-2736654,-1856
2012,150140,16,-1053523,1194
2012,150140,17,453303,634
2012,150140,18,-414852,-46
2012,150140,19,530950,1719
2012,150140,2,-141743,-126
2012,150140,20,-257081,152
2012,150140,21,140647,1224
2012,150140,22,729017,958
2012,150140,23,-234352,211
2012,150140,24,2076,-12
2012,150140,25,-63128,-164
2012,150140,3,-168769,-145
2012,150140,4,-30284,-19
2012,150140,5,43615,48
2012,150140,6,90958,66
2012,150140,7,-90285,-40
2012,150140,8,-62917,36
2012,150140,9,53430,51
2012,150420,1,463184,413
2012,150420,10,-16275,-16
2012,150420,11,-1113,-1
2012,150420,12,-1350,-2
2012,150420,13,-127046,-21
2012,150420,14,-5297,3
2012,150420,15,-2118670,-1054
2012,150420,16,-162984,184
2012,150420,17,-93539,95
2012,150420,18,30801,19
2012,150420,19,-378804,-312
2012,150420,2,-131739,-164
2012,150420,20,-211520,-80
2012,150420,21,31948,43
2012,150420,22,-15250,-19
2012,150420,23,9984,85
2012,150420,24,-2328,-1
2012,150420,25,-80846,-85
2012,150420,3,-332073,-38
2012,150420,4,-37335,-38
2012,150420,5,1622,2
2012,150420,6,6086,9
2012,150420,7,-8142,19
2012,150420,8,-6420,-5
2012,150420,9,-17188,3
2012,150553,1,2198634,1091
2012,150553,10,555,1
2012,150553,11,-15594,-5
2012,150553,13,54204,101
2012,150553,14,4957,6
2012,150553,15,-2080455,341
2012,150553,16,-232777,348
2012,150553,17,-100772,26
2012,150553,18,16221,19
2012,150553,19,-1125604,-345
2012,150553,2,-57368,-50
2012,150553,20,570921,532
2012,150553,21,-41480,28
2012,150553,22,91960,131
2012,150553,23,321589,131
2012,150553,3,-125071,-54
2012,150553,7,-40066,-45
2012,150553,8,29208,33
2012,150553,9,-41154,-30
2012,150810,1,1472,2
2012,150810,11,-53,0
2012,150810,13,5269,7
2012,150810,14,-5981,44
2012,150810,15,-102392,-98
2012,150810,16,-53316,-1
2012,150810,17,3700,31
2012,150810,18,19136,11
2012,150810,19,-24669,26
2012,150810,2,4555,5
2012,150810,20,2576,4
2012,150810,21,-32008,-69
2012,150810,22,13574,12
2012,150810,23,83482,66
2012,150810,24,-7693,-3
2012,150810,25,-55091,-64
2012,150810,4,13716,2
2012,150810,5,-342,-1
2012,150810,7,11774,8
2012,150810,8,3146,6
2012,150810,9,4229,3
2012,160030,1,15150,34
2012,160030,10,-6095,-5
2012,160030,11,-11395,-16
2012,160030,13,20070,31
2012,160030,14,-906506,-316
2012,160030,15,-471916,-362
2012,160030,16,-150180,625
2012,160030,17,-38336,145
2012,160030,18,-683,23
2012,160030,19,618159,842
2012,160030,2,7669,21
2012,160030,20,-138782,-147
2012,160030,21,-1466,26
2012,160030,22,30051,77
2012,160030,23,4737,125
2012,160030,24,-20452,-9
2012,160030,25,2,-2
2012,160030,3,184,2
2012,160030,4,-2395,-8
2012,160030,6,700,1
2012,160030,7,18639,33
2012,160030,8,-32223,-23
2012,160030,9,16223,21
2012,172100,1,-21100,-13
2012,172100,10,-10171,8
2012,172100,11,-12867,-17
2012,172100,13,-14568,-12
2012,172100,14,183896,71
2012,172100,15,-365591,78
2012,172100,16,-163931,247
2012,172100,17,63925,196
2012,172100,18,-117786,-32
2012,172100,19,39706,58
2012,172100,2,65449,72
2012,172100,20,-39150,-33
2012,172100,21,-77804,44
2012,172100,22,-224795,-268
2012,172100,23,146754,18
2012,172100,24,10978,-2
2012,172100,25,-1904,-11
2012,172100,3,-64815,-57
2012,172100,4,-15576,-14
2012,172100,5,-3545,-6
2012,172100,6,-12825,-18
2012,172100,7,1687,0
2012,172100,8,-1043,5
2012,172100,9,-12015,2
2012,210530,1,-2912,1
2012,210530,10,46078,15
2012,210530,11,13868,24
2012,210530,12,-2113,-3
2012,210530,13,-39296,44
2012,210530,14,10755,18
2012,210530,15,2557461,2112
2012,210530,16,259204,1131
2012,210530,17,-322208,-153
