Ano,Município,Raça Cor,Salário,SaldoMov
2013,313170,02,-1444334,-947
2013,313170,04,-141047,-220
2013,313170,06,369166,142
2013,313170,08,2950878,-395
2013,313170,09,63628,110
2013,313670,01,-2047,4
2013,313670,02,-3256605,-484
2013,313670,04,-178499,193
2013,313670,06,-33019,-15
2013,313670,08,1002094,2404
2013,313670,09,-566035,-433
2013,314330,01,-4056,3
2013,314330,02,445201,798
2013,314330,04,143793,174
2013,314330,06,-6552,6
2013,314330,08,2655934,3021
2013,314330,09,-109283,-57
2013,314480,01,8391,-16
2013,314480,02,-4527828,-1314
2013,314480,04,-367317,-84
2013,314480,06,-39473,-22
2013,314480,08,-7288793,-1384
2013,314480,09,195876,197
2013,314610,01,-13838,-16
2013,314610,02,-272774,49
2013,314610,04,-30795,-40
2013,314610,06,333116,122
2013,314610,08,-225200,-89
2013,314610,09,225835,194
2013,315180,01,6894,6
2013,315180,02,-1285927,115
2013,315180,04,-135674,19
2013,315180,06,-27590,-7
2013,315180,08,-781746,-202
2013,315180,09,244301,286
2013,315250,01,25060,21
2013,315250,02,1002404,992
2013,315250,04,175399,181
2013,315250,06,25309,1
2013,315250,08,461349,612
2013,315250,09,73123,136
2013,316720,01,-7956,1
2013,316720,02,-1166593,-124
2013,316720,04,-413379,-277
2013,316720,06,-72830,-36
2013,316720,08,508293,1345
2013,316720,09,-75457,16
2013,317010,01,2661,10
2013,317010,02,-462443,1364
2013,317010,04,87333,346
2013,317010,06,-39368,-5
2013,317010,08,422920,1135
2013,317010,09,-143181,-61
2013,317020,01,-60930,17
2013,317020,02,-5345878,-542
2013,317020,04,-595411,126
2013,317020,06,-106992,-62
2013,317020,08,2170156,4879
2013,317020,09,450707,589
2013,317070,01,-1626,-3
2013,317070,02,-580342,128
2013,317070,04,-101340,-4
2013,317070,06,-21175,1
2013,317070,08,476957,611
2013,317070,09,-119076,8
2013,320060,01,9254,11
2013,320060,02,-1112913,50
2013,320060,04,-6472,54
2013,320060,06,-80708,-7
2013,320060,08,-1018098,963
2013,320060,09,-153904,-11
2013,320120,01,8978,10
2013,320120,02,-510684,7
2013,320120,04,51977,88
2013,320120,06,-3941,-5
2013,320120,08,785609,745
2013,320120,09,-70990,-56
2013,320130,01,-25116,-6
2013,320130,02,-690913,-48
2013,320130,04,78011,190
2013,320130,06,-12657,6
2013,320130,08,-86281,696
2013,320130,09,-256638,-301
2013,320320,01,-5992,-1
2013,320320,02,-1914788,417
2013,320320,04,250302,348
2013,320320,06,-41742,-20
2013,320320,08,858681,1533
2013,320430,01,1750,1
2013,320430,02,14126,13
2013,320430,04,4266,5
2013,320430,06,414,0
2013,320430,08,-17599,-19
2013,320430,09,1524,0
2013,320500,01,-20,-4
2013,320500,02,-2985131,82
2013,320500,04,-870732,177
2013,320500,06,-46840,6
2013,320500,08,704398,3589
2013,320500,09,-91988,-18
2013,320520,01,-25901,3
2013,320520,02,-243175,-505
2013,320520,04,-448405,-93
2013,320520,06,-148540,-111
2013,320520,08,-1049277,33
2013,320520,09,-71341,-124
2013,320530,01,-143543,-60
2013,320530,02,-3486350,-935
2013,320530,04,-306493,-172
2013,320530,06,-49963,-20
2013,320530,08,-1454052,879
2013,320530,09,-394813,-213
2013,330010,01,-12383,-11
2013,330010,02,-1716379,-584
2013,330010,04,-327685,-105
2013,330010,06,645,3
2013,330010,08,-687829,83
2013,330010,09,127232,118
2013,330040,01,-17089,5
2013,330040,02,-2049734,-560
2013,330040,04,32267,15
2013,330040,06,-29220,-39
2013,330040,08,42469,110
2013,330040,09,18720,7
2013,330045,01,11322,8
2013,330045,02,-326614,52
2013,330045,04,174093,182
2013,330045,06,188738,113
2013,330045,08,440062,557
2013,330045,09,275232,208
2013,330070,01,2572,3
2013,330070,02,889617,2
2013,330070,04,103773,105
2013,330070,06,12448,12
2013,330070,08,808457,844
2013,330070,09,146825,134
2013,330100,01,-26806,-27
2013,330100,02,681282,1369
2013,330100,04,298176,460
2013,330100,06,-17253,-13
2013,330100,08,389227,677
2013,330100,09,277919,316
2013,330170,01,15012,11
2013,330170,02,-584518,1236
2013,330170,04,-874263,-605
2013,330170,06,-302326,-196
2013,330170,08,-4194925,-1692
2013,330170,09,-178832,-119
2013,330200,01,-10705,-10
2013,330200,02,-2176255,-670
2013,330200,04,-352714,-70
2013,330200,06,21637,20
2013,330200,08,-5165934,-2048
2013,330200,09,2394537,1154
2013,330240,01,-230266,-126
2013,330240,02,-8427109,-656
2013,330240,04,-24172,393
2013,330240,06,-408960,-124
2013,330240,08,-377820,4608
2013,330240,09,-33081,-130
2013,330270,01,-3589,-4
2013,330270,02,124289,121
2013,330270,04,-20142,-29
2013,330270,06,-302,1
2013,330270,08,79488,94
2013,330270,09,-9560,-9
2013,330330,01,3030,44
2013,330330,02,197256,490
2013,330330,04,-202052,78
2013,330330,06,-171808,-35
2013,330330,08,2011689,2673
2013,330330,09,215454,81
2013,330340,01,9950,12
2013,330340,02,29262,528
2013,330340,04,29817,99
2013,330340,06,-7291,-8
2013,330340,08,275289,375
2013,330340,09,-94052,-101
2013,330350,01,5497,6
2013,330350,02,66500,669
2013,330350,04,677131,851
2013,330350,06,-49635,-50
2013,330350,08,1836931,2273
2013,330350,09,-63846,-13
2013,330390,01,-5401,-3
2013,330390,02,-109037,913
2013,330390,04,33603,103
2013,330390,06,-10109,-9
2013,330390,08,163370,161
2013,330390,09,33324,106
2013,330415,02,13471,-24
2013,330415,04,-203,1
2013,330415,08,75571,62
2013,330415,09,18272,21
2013,330420,01,12796,12
2013,330420,02,976996,846
2013,330420,04,449800,310
2013,330420,06,117075,31
2013,330420,08,1672084,1276
2013,330420,09,118007,180
2013,330452,01,7423,5
2013,330452,02,-291761,514
2013,330452,04,102180,140
2013,330452,06,-19277,-15
2013,330452,08,593576,721
2013,330452,09,135683,122
2013,330455,01,-1058603,-490
2013,330455,02,-94247836,-8858
2013,330455,04,-3689703,3763
2013,330455,06,-427238,-133
2013,330455,08,10098533,27966
2013,330455,09,9546211,7846
2013,330490,01,-1518,3
2013,330490,02,646906,-201
2013,330490,04,701782,568
2013,330490,06,-15000,4
2013,330490,08,2362085,2182
2013,330490,09,271474,274
2013,330500,01,-19627,3
2013,330500,02,-1790918,-253
2013,330500,04,-57799,-43
2013,330500,06,-41270,-21
2013,330500,08,-1447377,-590
2013,330500,09,-38053,3
2013,330510,01,-33307,-28
2013,330510,02,2127596,1407
2013,330510,04,464260,421
2013,330510,06,-38503,-52
2013,330510,08,-844981,378
2013,330510,09,154009,166
2013,330580,01,1986,4
2013,330580,02,248494,754
2013,330580,04,-33926,48
2013,330580,06,6367,7
2013,330580,08,-23800,175
2013,330580,09,1502,9
2013,330630,01,-472,3
2013,330630,02,-3996574,-1435
2013,330630,04,-348919,202
2013,330630,06,55223,69
2013,330630,08,-1001426,192
2013,330630,09,-183698,-143
2013,350160,01,-747,0
2013,350160,02,-1952538,1433
2013,350160,04,46471,97
2013,350160,06,-38753,10
2013,350160,08,628684,837
2013,350160,09,170003,284
2013,350280,01,-93170,-36
2013,350280,02,-143324,1133
2013,350280,04,-210539,80
2013,350280,06,-21617,1
2013,350280,08,-779999,1312
2013,350280,09,-201626,-63
2013,350320,01,-11023,-10
2013,350320,02,-1453305,123
2013,350320,04,-72763,-37
2013,350320,06,-46073,-25
2013,350320,08,-519431,-213
2013,350320,09,114619,155
2013,350330,01,11350,1
2013,350330,02,-1158497,61
2013,350330,04,-245034,-31
2013,350330,06,11264,7
2013,350330,08,389274,518
2013,350330,09,33467,16
2013,350410,01,-7900,-1
2013,350410,02,-999768,213
2013,350410,04,8239,-8
2013,350410,06,-10567,11
2013,350410,08,-40096,81
2013,350410,09,59489,47
2013,350570,01,-15426,32
2013,350570,02,-18651223,-4085
2013,350570,04,-994412,297
2013,350570,06,-275976,65
2013,350570,08,6649069,6326
2013,350570,09,682172,354
2013,350600,01,-12838,-14
2013,350600,02,-3488764,-1598
2013,350600,04,42575,60
2013,350600,06,81325,42
2013,350600,08,966574,1027
2013,350600,09,339779,336
2013,350760,01,5650,3
2013,350760,02,-741496,270
2013,350760,04,13565,42
2013,350760,06,26920,21
2013,350760,08,265868,376
2013,350760,09,-5049,-32
2013,350920,01,-12334,-14
2013,350920,02,-2361227,-405
2013,350920,04,127507,102
2013,350920,06,-136735,-54
2013,350920,08,-1382758,-461
2013,350920,09,-56243,2
2013,350950,01,-164353,-85
2013,350950,02,-21493806,-2961
2013,350950,04,-581423,239
2013,350950,06,-429193,-69
2013,350950,08,4966098,5530
2013,350950,09,624275,1146
2013,351060,01,-14329,-7
2013,351060,02,-543906,157
2013,351060,04,114824,191
2013,351060,06,-1328,11
2013,351060,08,1242252,1436
2013,351060,09,43601,100
2013,351300,01,-80617,-46
2013,351300,02,-5959858,-1598
2013,351300,04,-576981,-396
2013,351300,06,-94889,-22
2013,351300,08,-1408713,-301
2013,351300,09,256556,86
2013,351350,01,-32354,-14
2013,351350,02,-1978950,38
2013,351350,04,30775,74
2013,351350,06,-38256,-4
2013,351350,08,157540,435
2013,351350,09,-44798,50
2013,351380,01,-46113,-17
2013,351380,02,-7287015,-1315
2013,351380,04,-254555,-93
2013,351380,06,-72318,-21
2013,351380,08,-1369449,-47
2013,351380,09,-158317,90
2013,351500,01,16418,21
2013,351500,02,-1155638,-190
2013,351500,04,22474,67
2013,351500,06,-34238,-9
2013,351500,08,323439,484
2013,351500,09,-20826,-15
2013,351620,01,8312,12
2013,351620,02,535384,1966
2013,351620,04,180514,275
2013,351620,06,13726,13
2013,351620,08,52658,245
2013,351620,09,77669,111
2013,351840,01,-2884,-2
2013,351840,02,236117,574
2013,351840,04,-25415,9
2013,351840,06,-116617,-63
2013,351840,08,217077,360
2013,351840,09,191893,91
2013,351870,01,-3635,-3
2013,351870,02,-1179449,-282
2013,351870,04,835,50
2013,351870,06,-5487,8
2013,351870,08,-424626,-67
2013,351870,09,665902,342
2013,351880,01,-171191,-63
2013,351880,02,-9469742,1468
2013,351880,04,962141,1195
2013,351880,06,-401313,-48
2013,351880,08,10390566,10835
2013,351880,09,287333,591
2013,351907,01,-5320,-4
2013,351907,02,-3056842,-338
2013,351907,04,-118466,-15
2013,351907,06,-61872,-4
2013,351907,08,157964,364
2013,351907,09,120112,218
2013,352050,01,5059,-4
2013,352050,02,1033408,1903
2013,352050,04,170705,235
2013,352050,06,-64321,-18
2013,352050,08,761703,980
2013,352050,09,-296418,-395
2013,352250,01,10234,8
2013,352250,02,-1786626,-424
2013,352250,04,93135,101
2013,352250,06,-29986,-19
2013,352250,08,743887,347
2013,352250,09,-300458,7
2013,352310,01,-651,3
2013,352310,02,-1421068,-554
2013,352310,04,-25010,52
2013,352310,06,-90401,-53
2013,352310,08,543851,830
2013,352310,09,211908,200
2013,352340,01,-2361,-3
2013,352340,02,-1419990,-15
2013,352340,04,-123802,-71
2013,352340,06,-27802,-12
2013,352340,08,-292395,-11
2013,352340,09,88552,64
2013,352390,01,-21901,-5
2013,352390,02,-3378434,-638
2013,352390,04,-159022,-6
2013,352390,06,-37923,-15
2013,352390,08,499242,585
2013,352390,09,-59224,-53
2013,352440,01,9752,10
2013,352440,02,-1489584,-401
2013,352440,04,-88582,-11
2013,352440,06,-9510,4
2013,352440,08,-321373,-51
2013,352440,09,-172889,19
2013,352470,01,9411,1
2013,352470,02,-6410474,-1115
2013,352470,04,-273389,-110
2013,352470,06,-164849,-37
2013,352470,08,-234574,-245
2013,352470,09,-190648,10
2013,352590,01,9325,103
2013,352590,02,-11882744,-1369
2013,352590,04,-283266,156
2013,352590,06,-175172,-43
2013,352590,08,-399100,1839
2013,352590,09,-273112,33
2013,352690,01,1450,4
2013,352690,02,-2165092,714
2013,352690,04,3476,210
2013,352690,06,-86464,-13
2013,352690,08,1466368,1615
2013,352690,09,-302280,-185
2013,352730,01,1768,3
2013,352730,02,-688721,183
2013,352730,04,60126,53
2013,352730,06,-3071,11
2013,352730,08,44647,139
2013,352730,09,42532,54
2013,352900,01,-3722,-2
2013,352900,02,-590605,1622
2013,352900,04,-131361,11
2013,352900,06,-77271,14
2013,352900,08,-714791,-121
2013,352900,09,-8278,0
2013,352940,01,-20723,-9
2013,352940,02,-2670090,-482
2013,352940,04,-167550,-71
2013,352940,06,49274,25
2013,352940,08,-822022,-220
2013,352940,09,276371,344
2013,353060,01,-7660,-2
2013,353060,02,-4512165,130
2013,353060,04,-21778,289
2013,353060,06,-320342,-59
2013,353060,08,903332,1843
2013,353060,09,-10351,81
2013,353070,01,7876,8
2013,353070,02,-1313972,-231
2013,353070,04,-274679,-277
2013,353070,06,-4052,-4
2013,353070,08,-96002,-129
2013,353070,09,51116,55
2013,353080,01,455,-10
2013,353080,02,-672639,54
2013,353080,04,-122493,-46
2013,353080,06,-3667,-5
2013,353080,08,388780,173
2013,353080,09,1114342,686
2013,353440,01,-6843,-5
2013,353440,02,-9923512,-1080
2013,353440,04,-189964,95
2013,353440,06,-63892,72
2013,353440,08,-248088,1457
2013,353440,09,3139255,3041
2013,353650,01,-22414,-5
2013,353650,02,-9071707,-1716
2013,353650,04,-2290466,-839
2013,353650,06,-77270,-20
2013,353650,08,-6171862,-1812
2013,353650,09,-96879,202
2013,353800,01,-6113,-2
2013,353800,02,-932490,689
2013,353800,04,206437,151
2013,353800,06,28665,8
2013,353800,08,172997,211
2013,353800,09,-129767,-70
2013,353870,01,4415,3
2013,353870,02,-1084277,1727
2013,353870,04,295886,402
2013,353870,06,-2538,7
2013,353870,08,725763,965
2013,353870,09,-906131,-450
2013,353980,01,47,1
2013,353980,02,-2465903,-1086
2013,353980,04,-59528,-33
2013,353980,06,-48897,-17
2013,353980,08,466918,1183
2013,353980,09,-8106,-101
2013,354100,01,-8537,-5
2013,354100,02,-654221,-334
2013,354100,04,54563,19
2013,354100,06,5886,8
2013,354100,08,225966,262
2013,354100,09,-57715,-43
2013,354140,01,-20783,-15
2013,354140,02,-804492,415
2013,354140,04,29396,46
2013,354140,06,-11798,15
2013,354140,08,-11625,219
2013,354140,09,-60054,14
2013,354340,01,-73009,-24
2013,354340,02,-1250128,3783
2013,354340,04,405415,681
2013,354340,06,-44692,32
2013,354340,08,2205545,3122
2013,354340,09,-845865,-561
2013,354390,01,-21814,-7
2013,354390,02,-1492704,357
2013,354390,04,63855,119
2013,354390,06,-32887,-8
2013,354390,08,39010,249
2013,354390,09,-5003,11
2013,354520,01,11956,3
2013,354520,02,-491167,958
2013,354520,04,-48175,16
2013,354520,06,13914,0
2013,354520,08,-46408,58
2013,354520,09,-80559,-87
2013,354580,01,3353,4
2013,354580,02,167327,513
2013,354580,04,167840,203
2013,354580,06,21286,19
2013,354580,08,830554,995
2013,354580,09,497161,496
2013,354730,01,-40257,-21
2013,354730,02,-1383661,461
2013,354730,04,123653,112
2013,354730,06,13272,42
2013,354730,08,1345824,1397
2013,354730,09,-104666,48
2013,354780,01,-215258,-136
2013,354780,02,-376384,1804
2013,354780,04,7046,82
2013,354780,06,-123199,-38
2013,354780,08,2874035,3347
2013,354780,09,766969,570
2013,354850,01,-51283,-32
2013,354850,02,-2303997,53
2013,354850,04,526667,544
2013,354850,06,-89569,9
2013,354850,08,-714277,-96
2013,354850,09,721065,626
2013,354870,01,-46175,-22
2013,354870,02,-23419199,-3329
2013,354870,04,-321624,131
2013,354870,06,-472887,-85
2013,354870,08,5129735,5560
2013,354870,09,-498116,598
2013,354880,01,-908,-1
2013,354880,02,-8368062,-2407
2013,354880,04,-274717,82
2013,354880,06,-1866,-7
2013,354880,08,-4875418,208
2013,354880,09,748317,569
2013,354890,01,2509,1
2013,354890,02,-1640066,290
2013,354890,04,172511,210
2013,354890,06,-23713,-12
2013,354890,08,609876,632
2013,354890,09,603089,754
2013,354980,01,-8799,9
2013,354980,02,-2117855,1575
2013,354980,04,129683,314
2013,354980,06,25949,13
2013,354980,08,-389818,179
2013,354980,09,-189623,26
2013,354990,01,-8501,-14
2013,354990,02,-13043659,-3621
2013,354990,04,-202497,127
2013,354990,06,-282667,19
2013,354990,08,1356709,1892
2013,354990,09,601319,374
2013,355030,01,-2210956,-379
2013,355030,02,-243277521,-21256
2013,355030,04,234104,7271
2013,355030,06,-7378279,-1330
2013,355030,08,44838365,60740
2013,355030,09,15917209,9509
2013,355070,01,2042,1
2013,355070,02,129330,71
2013,355070,04,99330,45
2013,355070,06,-13256,-10
2013,355070,08,-14730,-50
2013,355070,09,174131,120
2013,355100,01,-262,2
2013,355100,02,-773637,-448
2013,355100,04,16867,53
2013,355100,06,-21781,-19
2013,355100,08,-439013,-36
2013,355100,09,89873,114
2013,355170,01,-57655,-41
2013,355170,02,-1239503,717
2013,355170,04,-32354,53
2013,355170,06,15290,10
2013,355170,08,1066292,1252
2013,355170,09,-89889,-18
2013,355220,01,-46962,-8
2013,355220,02,-2158553,3341
2013,355220,04,682679,652
2013,355220,06,-386275,-65
2013,355220,08,2566691,2740
2013,355220,09,1617400,1181
2013,355240,01,-22462,-14
2013,355240,02,-2860622,309
2013,355240,04,57675,189
2013,355240,06,16062,-6
2013,355240,08,16584,612
2013,355240,09,177030,163
2013,355250,01,-17829,-10
2013,355250,02,-2213668,-137
2013,355250,04,-109199,28
2013,355250,06,-120292,12
2013,355250,08,596117,916
2013,355250,09,195957,143
2013,355280,01,10553,3
2013,355280,02,-586313,539
2013,355280,04,106791,177
2013,355280,06,41056,34
2013,355280,08,-97904,243
2013,355280,09,57250,61
2013,355410,01,7196,6
2013,355410,02,-3291526,-3
2013,355410,04,38840,101
2013,355410,06,-36075,-15
2013,355410,08,-489741,-101
2013,355410,09,-954541,-308
2013,355620,01,-15318,-11
2013,355620,02,-2924646,-453
2013,355620,04,-4900,60
2013,355620,06,-44085,-22
2013,355620,08,383580,580
2013,355620,09,23969,62
2013,355670,01,-7008,-5
2013,355670,02,-2150906,412
2013,355670,04,-84261,-6
2013,355670,06,-68615,26
2013,355670,08,211704,650
2013,355670,09,-527635,-135
2013,410180,01,-17001,-12
2013,410180,02,-3430061,-957
2013,410180,04,-139514,-78
2013,410180,06,-17372,2
2013,410180,08,-332361,-28
2013,410180,09,-864071,75
2013,410480,01,16105,19
2013,410480,02,-1549093,1886
2013,410480,04,159380,257
2013,410480,06,-15456,-7
2013,410480,08,206105,799
2013,410480,09,272398,493
2013,410690,01,-67084,29
2013,410690,02,-39500951,2184
2013,410690,04,-441045,494
2013,410690,06,-686749,-163
2013,410690,08,-5537314,-631
2013,410690,09,5594401,7064
2013,410830,01,-33717,-20
2013,410830,02,533982,1370
2013,410830,04,27991,55
2013,410830,06,18853,11
2013,410830,08,118698,423
2013,410830,09,195821,197
2013,410940,01,4240,5
2013,410940,02,1008013,1938
2013,410940,04,-54312,-36
2013,410940,06,-67488,-76
2013,410940,08,-29087,185
2013,410940,09,284678,300
2013,411370,01,-51775,-38
2013,411370,02,-2762219,1701
2013,411370,04,-95651,131
2013,411370,06,-1135,85
2013,411370,08,1183565,1717
2013,411370,09,545823,796
2013,411520,01,28727,34
2013,411520,02,-812523,3503
2013,411520,04,182815,293
2013,411520,06,-9518,29
2013,411520,08,1069133,2207
2013,411520,09,434605,571
2013,411820,01,-6804,-3
2013,411820,02,-840868,374
2013,411820,04,-29116,4
2013,411820,06,316,4
2013,411820,08,482736,687
2013,411820,09,-34386,174
2013,411915,01,9663,8
2013,411915,02,-1721204,-183
2013,411915,04,255467,232
2013,411915,06,42031,102
2013,411915,08,-687620,-467
2013,411915,09,780920,744
2013,411990,01,391,-4
2013,411990,02,237610,911
2013,411990,04,-49445,-2
2013,411990,06,-143910,-120
2013,411990,08,-2528,185
2013,411990,09,695175,735
2013,412550,01,-2004,3
2013,412550,02,-5281904,-205
2013,412550,04,56502,144
2013,412550,06,-5666,-35
2013,412550,08,669360,826
2013,412550,09,495855,657
2013,412770,01,18059,10
2013,412770,02,-404247,351
2013,412770,04,20850,22
2013,412770,06,-21504,-13
2013,412770,08,176355,269
2013,412770,09,448172,721
2013,420240,01,-180103,-85
2013,420240,02,-9535522,917
2013,420240,04,73215,109
2013,420240,06,-592031,-436
2013,420240,08,385893,532
2013,420240,09,1417643,1433
2013,420290,01,-3484,-1
2013,420290,02,233302,1725
2013,420290,04,84646,112
2013,420290,06,-328250,-276
2013,420290,08,140602,165
2013,420290,09,-234550,100
2013,420420,01,21622,46
2013,420420,02,-1841505,949
2013,420420,04,223223,256
2013,420420,06,268126,236
2013,420420,08,573449,610
2013,420420,09,398559,654
2013,420460,01,897,3
2013,420460,02,-994368,1386
2013,420460,04,89740,216
2013,420460,06,-17213,-11
2013,420460,08,52591,39
2013,420460,09,564478,717
2013,420540,01,-33558,0
2013,420540,02,-10366245,1484
2013,420540,04,200589,786
2013,420540,06,-477947,-428
2013,420540,08,1290378,2158
2013,420540,09,3262296,2866
2013,420820,01,-213183,-101
2013,420820,02,-8520190,-101
2013,420820,04,-40381,239
2013,420820,06,-406050,-207
2013,420820,08,252253,247
2013,420820,09,1478610,1732
2013,420890,01,597,1
2013,420890,02,-5885863,74
2013,420890,04,-15159,22
2013,420890,06,-176449,-142
2013,420890,08,401635,501
2013,420890,09,1091234,1153
2013,420910,01,-45409,-30
